FID,access,bridge,from_,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,to,tunnel,width,out_pgh,river_bge
6004, , ,105711161,residential, ,0, ,51.194, ,Shiloh Street,False,11812794, , ,104632293, , ,0,0
6005, , ,4598567339,residential, ,0, ,118.396, ,Ross Garden Road,False,11694180, , ,104632328, , ,0,0
6006, , ,104632344,tertiary, ,0, ,67.347, ,North Highland Avenue,False,11694197, , ,104632337, , ,0,0
6007, , ,104990680,primary, ,0, ,84.383, ,Penn Avenue,False,54460234, , ,104632337, , ,0,0
6008, , ,105965553,primary, ,0, ,98.823, ,Penn Avenue,False,299800402, , ,104632337, , ,0,0
6009, , ,104632350,tertiary, ,0, ,57.086, ,North Highland Avenue,False,11694197, , ,104632344, , ,0,0
6010, , ,105075993,residential, ,0, ,114.508, ,Kirkwood Street,False,11735814, , ,104632344, , ,0,0
6011, , ,105075987,residential, ,0, ,75.514, ,Kirkwood Street,False,11735814, , ,104632344, , ,0,0
6012, , ,104632358,tertiary, ,0, ,72.042, ,North Highland Avenue,False,315355616, , ,104632350, , ,0,0
6013, , ,104632350,residential, ,0, ,37.282, ,Broad Street,True,440116449, , ,4378180444, , ,0,0
6014, , ,106043667,residential, ,0, ,120.826, ,Broad Street,False,315355615, , ,104632350, , ,0,0
6015, , ,104632358,unclassified, ,0, ,54.677, ,Harvard Street,True,11707528, , ,104787244, , ,0,0
6016, , ,104787231,unclassified, ,0, ,68.444, ,Harvard Street,True,11707528, , ,104632358, , ,0,0
6017, , ,3331321737,tertiary, ,0, ,36.312, ,North Highland Avenue,False,315355616, , ,104632366, , ,0,0
6018, , ,572065258,residential, ,0, ,195.44, ,"['Rippey Street', 'Selma Way']",False,"[11826747, 11831397]", , ,104632366, , ,0,0
6019, , ,1254848899,service, ,0, ,165.824, , ,False,109677180, , ,104632366, , ,0,0
6020, , ,572065262,tertiary, ,0, ,139.756, ,North Highland Avenue,False,315355616, , ,104632366, , ,0,0
6021, , ,572065262,tertiary, ,0,2,14.649, ,North Highland Avenue,False,208898977, , ,104632375, , ,0,0
6022, , ,104632375,secondary, ,0,1,132.074, ,East Liberty Boulevard,True,208898971, , ,105232952, , ,0,0
6023, , ,104632386,tertiary, ,0,2,349.25600000000003, ,North Highland Avenue,False,"[208898977, 572308234]", , ,104632375, , ,0,0
6024, , ,104632392,tertiary, ,0,2,86.297, ,North Highland Avenue,False,572308234, , ,104632386, , ,0,0
6025, , ,104632399,tertiary, ,0,2,164.879, ,North Highland Avenue,False,164878795, , ,104632392, , ,0,0
6026, , ,5337845067,tertiary, ,0, ,66.89, ,Stanton Avenue,False,387461872, , ,104632392, , ,0,0
6027, , ,107548975,tertiary, ,0, ,47.596, ,Stanton Avenue,False,387461872, , ,104632392, , ,0,0
6028, , ,105089894,residential, ,0, ,114.217, ,Jackson Street,False,11826814, , ,104632399, , ,0,0
6029, , ,105932722,residential, ,0, ,75.575, ,Jackson Street,False,11826814, , ,104632399, , ,0,0
6030, , ,104632409,tertiary, ,0,2,52.964, ,North Highland Avenue,False,164878795, , ,104632399, , ,0,0
6031, , ,104632436,tertiary, ,0,2,67.999, ,North Highland Avenue,False,164878795, , ,104632423, , ,0,0
6032, , ,104837682,residential, ,0, ,115.035, ,Wellesley Avenue,False,11711805, , ,104632423, , ,0,0
6033, , ,104949259,service, ,0,2,150.26, ,Wellston Way,False,11948661, ,alley,104632436, , ,0,0
6034, , ,104632446,tertiary, ,0,2,41.78, ,North Highland Avenue,False,164878795, , ,104632436, , ,0,0
6035, , ,104925439,residential, ,0,2,115.686, ,Hampton Street,False,11719999, , ,104632446, , ,0,0
6036, , ,104632456,tertiary, ,0,2,30.357, ,North Highland Avenue,False,164878795, , ,104632446, , ,0,0
6037, , ,104925410,residential, ,0,2,144.785, ,Hampton Street,False,11719997, , ,104632456, , ,0,0
6038, , ,104632465,tertiary, ,0,2,100.868, ,North Highland Avenue,False,164878795, , ,104632456, , ,0,0
6039, , ,105008230,residential, ,0,2,121.989, ,Bryant Street,False,11728613, , ,104632465, , ,0,0
6040, , ,104632474,tertiary, ,0,2,83.218, ,North Highland Avenue,False,164878795, , ,104632465, , ,0,0
6041, , ,104902802,residential, ,0, ,76.559, ,Bryant Court,False,11717694, , ,104632465, , ,0,0
6042, , ,105008219,residential, ,0, ,63.677, ,Bryant Street,False,440151785, , ,104632474, , ,0,0
6043, , ,104632480,tertiary, ,0,2,66.456, ,North Highland Avenue,False,440151794, , ,104632474, , ,0,0
6044, , ,104889787,residential, ,0, ,119.702, ,Grafton Street,False,11716474, , ,104632480, , ,0,0
6045, , ,104632490,tertiary, ,0,2,22.837, ,North Highland Avenue,False,440151794, , ,104632480, , ,0,0
6046, , ,104811802,residential, ,0, ,68.816, ,Elgin Street,False,11709500, , ,104632490, , ,0,0
6047, , ,104632498,tertiary, ,0,2,74.893, ,North Highland Avenue,False,440151794, , ,104632490, , ,0,0
6048, , ,104632509,tertiary, ,0,2,12.693, ,North Highland Avenue,False,440151794, , ,104632498, , ,0,0
6049, , ,104863176,residential, ,0, ,231.45299999999997, ,Browning Road,False,11714051, , ,104632498, , ,0,0
6050, , ,104919824,residential, ,0, ,71.927, ,Callowhill Street,False,11719387, , ,104632509, , ,0,0
6051, , ,104632516,tertiary, ,0,2,143.236, ,North Highland Avenue,False,440151794, , ,104632509, , ,0,0
6052, , ,105115047,residential, ,0, ,101.2, ,High Park Place,False,11739804, , ,104632516, , ,0,0
6053, , ,104632530,tertiary, ,0,2,89.192, ,North Highland Avenue,False,440151794, , ,104632516, , ,0,0
6054, , ,862393624,residential, ,0, ,189.819, ,Bunkerhill Street,False,55201723, , ,104632530, , ,0,0
6055, , ,104632536,unclassified, ,0, ,50.673, ,North Highland Avenue,False,55201735, , ,104632530, , ,0,0
6056, , ,104632536,unclassified, ,0, ,217.977, ,Reservoir Drive,True,11808624, , ,105715465, , ,0,0
6057, , ,105914301,residential, ,0, ,43.287, ,Harlow Street,False,11835188, , ,104632625, , ,0,0
6058, , ,332706300,residential, ,0, ,157.267, ,Elberton Street,False,11694205, , ,104632625, , ,0,0
6059, , ,104926805,residential, ,0, ,89.337, ,Harlow Street,False,11835188, , ,104632625, , ,0,0
6060, , ,1438957840,residential, ,0, ,96.651, ,McNair Street,False,11694209, , ,104632671, , ,1,0
6061, , ,104926610,residential, ,0, ,47.003, ,Hay Street,False,11949203, , ,104632671, , ,1,0
6062, , ,107557146,residential, ,0, ,98.152, ,Hay Street,False,11949203, , ,104632671, , ,1,0
6063, , ,104632721,residential, ,0, ,40.354, ,49th Street,False,11694217, , ,104632710, , ,0,0
6064, , ,105119326,residential, ,0, ,140.463, ,Harrison Street,False,11947257, , ,104632710, , ,0,0
6065, , ,107557349,residential, ,0, ,162.852, ,"['50th Street', 'Harrison Street']",False,"[11947257, 11949222]", , ,104632710, , ,0,0
6066, , ,104632731,residential, ,0, ,43.776, ,49th Street,False,11694217, , ,104632721, , ,0,0
6067, , ,107557349,service, ,0, ,121.437, ,Plum Way,False,11955074, , ,104632721, , ,0,0
6068, , ,105119336,service, ,0, ,138.731, ,Plum Way,False,11955074, , ,104632721, , ,0,0
6069, , ,104632739,residential, ,0, ,40.416, ,49th Street,False,11694217, , ,104632731, , ,0,0
6070, , ,106042689,residential, ,0, ,120.549, ,Hatfield Street,False,11834869, , ,104632731, , ,0,0
6071, , ,105119349,residential, ,0, ,138.597, ,Hatfield Street,False,11834869, , ,104632731, , ,0,0
6072, , ,104632744,residential, ,0, ,43.504, ,49th Street,False,11694217, , ,104632739, , ,0,0
6073, , ,105005868,service, ,0, ,121.652, ,Blackberry Way,False,109351491, , ,104632739, , ,0,0
6074, , ,105005858,service, ,0, ,139.312, ,Blackberry Way,False,109351491, , ,104632739, , ,0,0
6075, , ,106014910,secondary, ,0, ,123.018,25 mph,Butler Street,False,347013173, , ,104632744, , ,0,0
6076, , ,105119365,secondary, ,0, ,144.801,25 mph,Butler Street,False,347013173, , ,104632744, , ,0,0
6077, , ,683705096,residential, ,0,4,27.592000000000002, ,10th Street,False,11694303, , ,104633434, , ,0,0
6078, , ,104633441,residential, ,0, ,45.754999999999995, ,10th Street,False,153256205, , ,104633434, , ,0,0
6079, , ,104633434,tertiary, ,0, ,160.09, ,Penn Avenue,True,315123595, , ,104991994, , ,0,0
6080, , ,105965193,tertiary, ,0, ,159.326, ,Penn Avenue,True,315123595, , ,104633434, , ,0,0
6081, , ,104633441,service, ,0, ,159.559, ,Exchange Way,True,11804149, , ,104992004, , ,0,0
6082, , ,104633450,residential, ,0, ,47.965, ,10th Street,False,153256205, , ,104633441, , ,0,0
6083, , ,105012363,residential, ,0, ,145.452, ,William Penn Place,False,54800526, , ,104633450, , ,0,0
6084, , ,684842626,primary, ,0,4,74.904, ,Liberty Avenue,False,153243446, , ,104633450, , ,0,0
6085, , ,105963747,primary, ,0, ,120.87100000000001, ,Liberty Avenue,False,524664175, , ,104633450, , ,0,0
6086, , ,532056126,residential, ,0, ,99.212, ,10th Street,False,11719357, , ,104633476, , ,1,0
6087, , ,104633493,residential, ,0, ,182.468, ,10th Street,False,11719357, , ,104633476, , ,1,0
6088, , ,2629095134,tertiary, ,0, ,46.282, ,Center Avenue,False,11809088, , ,104633476, , ,1,0
6089, , ,2629087393,tertiary, ,0, ,46.412, ,Center Avenue,False,11809088, , ,104633476, , ,1,0
6090, , ,104990256,residential, ,0, ,98.399, ,Virginia Avenue Extension,False,54582268, , ,104633493, , ,1,0
6091, , ,104878450,residential, ,0, ,95.30199999999999, ,Virginia Avenue Extension,False,54582268, , ,104633493, , ,1,0
6092, , ,3581031691,secondary, ,0,2,45.534,25 mph,Main Street,False,11703853, , ,104633509, , ,1,0
6093, , ,2699261614,secondary, ,0,2,78.178,25 mph,Main Street,False,11703853, , ,104633509, , ,1,0
6094, , ,104633509,tertiary, ,0, ,136.523, ,North Canal Street,True,507056576, , ,837157866, , ,1,0
6095, , ,104633522,residential, ,0, ,45.187, ,Penn Street,True,11717817, , ,104903857, , ,1,0
6096, , ,104633529,residential, ,0, ,36.621, ,10th Street,True,11694314, , ,104633522, , ,1,0
6097, , ,104806034,residential, ,0, ,34.704, ,Penn Street,True,11717817, , ,104633522, , ,1,0
6098, , ,105888845,residential, ,0, ,45.153, ,Spring Way,False,11824110, , ,104633529, , ,1,0
6099, , ,104633533,residential, ,0, ,57.478, ,10th Street,True,11694314, , ,104633529, , ,1,0
6100, , ,104806046,residential, ,0, ,35.694, ,High Street,False,55200575, , ,104633533, , ,1,0
6101, , ,105239288,residential, ,0, ,44.157, ,High Street,False,55200575, , ,104633533, , ,1,0
6102, , ,104678060,service, ,0, ,353.086, ,"['Kenzig Avenue', 'Zang Way']",False,"[11716752, 11694375]", , ,104634148, , ,0,0
6103, , ,105017442,residential, ,0, ,32.577, ,Wayne Avenue,False,11729598, , ,104634179, , ,1,0
6104, , ,5031395151,residential, ,0, ,86.105, ,Wayne Avenue,False,11729598, , ,104634179, , ,1,0
6105, , ,5035232214,residential, ,0, ,55.947, ,3rd Street,False,515871781, , ,104634179, , ,1,0
6106, , ,332702542,residential, ,0, ,45.579, ,Alice Street,False,11694384, , ,104634215, , ,1,0
6107, , ,104634215,residential, ,0, ,78.656, ,Church Avenue,True,"[11822268, 521054759]", , ,332702222, , ,1,0
6108, , ,332705495,residential, ,0, ,40.694, ,Church Avenue,True,11822268, , ,104634215, , ,1,0
6109, , ,104634280,residential, ,0, ,59.388, ,Benson Way,False,11694393, , ,104634262, , ,1,0
6110, , ,835060526,secondary, ,0,2,54.928,25 mph,Main Street,False,11703853, , ,104634262, , ,1,0
6111, , ,105021681,residential, ,0, ,157.098, ,Woodruff Street,False,11730030, , ,104634825, , ,0,0
6112, , ,675670420,residential, ,0, ,34.802, ,Woodruff Street,False,11730030, , ,104634825, , ,0,0
6113, , ,5164216440,residential, ,0,2,67.909,25 mph,Lewis Street,False,11694452, , ,104634825, , ,0,0
6114, , ,1252114614,service, ,0, ,50.189, ,Our Way,False,11694550, , ,104635492, , ,0,0
6115, , ,1252114614,service, ,0, ,103.031, ,Our Way,False,11694550, , ,104635498, , ,0,0
6116, , ,105096521,residential, ,0, ,40.706, ,Stevenson Street,False,11743631, , ,104635498, , ,0,0
6117, , ,656281248,residential, ,0, ,42.76, ,Stevenson Street,False,11743631, , ,104635498, , ,0,0
6118, , ,104635505,service, ,0, ,117.91300000000001, ,Our Way,False,11694550, , ,104635498, , ,0,0
6119, , ,104635513,service, ,0, ,89.389, ,Our Way,False,11694550, , ,104635505, , ,0,0
6120, , ,105096530,tertiary, ,0, ,38.951, ,Pride Street,False,11955769, , ,104635505, , ,0,0
6121, , ,656281214,tertiary, ,0, ,37.102, ,Pride Street,False,11955769, , ,104635505, , ,0,0
6122, , ,104635520,service, ,0, ,273.666, ,Our Way,False,11694550, , ,104635513, , ,0,0
6123, , ,105096542,residential, ,0, ,38.307, ,Vine Street,False,11949435, , ,104635513, , ,0,0
6124, , ,107559791,residential, ,0, ,36.976, ,Vine Street,False,11949435, , ,104635513, , ,0,0
6125, , ,106087665,tertiary, ,0, ,38.904, ,Dinwiddie Street,False,11837601, , ,104635520, , ,0,0
6126, , ,105096576,tertiary, ,0, ,37.297, ,Dinwiddie Street,False,11837601, , ,104635520, , ,0,0
6127, , ,104689616,residential, ,0, ,25.116, ,Ruth Street,False,60786410, , ,104635892, , ,0,0
6128, , ,1025849527,residential, ,0, ,102.258, ,Paur Street,False,"[11694585, 11694582]", , ,104635892, , ,0,0
6129, , ,105128175,residential, ,0, ,98.545, ,Secane Avenue,False,11741400, , ,104635892, , ,0,0
6130, , ,104636569,service, ,0, ,44.556, ,Clark Alley,False,11694665, ,alley,104636560, , ,1,0
6131, , ,105017463,residential, ,0, ,46.183, ,Wayne Avenue,False,11729598, , ,104636560, , ,1,0
6132, , ,105017451,residential, ,0, ,38.468, ,Wayne Avenue,False,11729598, , ,104636560, , ,1,0
6133, , ,104636577,service, ,0, ,47.343, ,Clark Alley,False,11694665, ,alley,104636569, , ,1,0
6134, , ,107614829,service, ,0, ,46.187, ,University Street,False,11964928, ,alley,104636569, , ,1,0
6135, , ,104636585,service, ,0, ,60.043, ,Clark Alley,False,11694665, ,alley,104636577, , ,1,0
6136, , ,105257448,service, ,0, ,46.219, ,Hill Street,False,11756057, ,alley,104636577, , ,1,0
6137, , ,104636613,residential, ,0, ,78.68, ,Clark Alley,False,11694670, , ,104636600, , ,1,0
6138, , ,104636631,residential, ,0, ,136.207, ,Clark Alley,False,11694670, , ,104636613, , ,1,0
6139, , ,104974888,residential, ,0, ,44.087, ,Isabella Street,False,11725078, , ,104636613, , ,1,0
6140, , ,104849624,residential, ,0, ,99.64099999999999, ,"['Isabella Street', 'Cherry Street']",False,"[11809747, 11725078]", , ,104636613, , ,1,0
6141, , ,104849660,residential, ,0, ,34.959, ,Center Street,False,11712860, , ,104636631, , ,1,0
6142, , ,104849654,residential, ,0, ,44.295, ,Center Street,False,11712860, , ,104636631, , ,1,0
6143, , ,1253650427,residential, ,0, ,95.546, ,Goettman Street,False,424387665, , ,104637100, , ,0,0
6144, , ,1253650527,residential, ,0, ,124.37700000000001, ,"['Brabec Street', 'Basin Street']",False,"[424387660, 11831406]", , ,104637100, , ,0,0
6145, , ,1253650449,residential, ,0, ,291.57000000000005, ,Goettman Street,False,"[424387664, 109503950]", , ,104637100, , ,0,0
6146, , ,104651395,service, ,0, ,76.497, ,Welser Way,False,109503960, ,alley,104637555, , ,0,0
6147, , ,104651388,service, ,0, ,96.125, ,Welser Way,False,109503960, ,alley,104637555, , ,0,0
6148, , ,104637565,residential, ,0, ,39.429, ,Basin Street,False,424387659, , ,104637555, , ,0,0
6149, , ,4238106628,residential, ,0, ,41.858, ,Basin Street,False,424387659, , ,104637555, , ,0,0
6150, , ,105131845,tertiary, ,0,2,96.673, ,Spring Garden Avenue,False,140082968, , ,104637565, , ,0,0
6151, , ,104662409,tertiary, ,0,2,161.696, ,Spring Garden Avenue,False,"[424387680, 424387681]", , ,104637565, , ,0,0
6152, , ,104637622,residential, ,0, ,37.008, ,Finland Street,False,11694782, , ,104637611, , ,0,0
6153, , ,104637629,residential, ,0, ,37.866, ,Finland Street,False,11694782, , ,104637622, , ,0,0
6154, , ,107670350,residential, ,0, ,28.022, ,Flavian Street,False,11959169, , ,104637622, , ,0,0
6155, , ,2584519842,residential, ,0, ,106.569, ,Flavian Street,False,11959169, , ,104637622, , ,0,0
6156, , ,104637633,residential, ,0, ,50.947, ,Finland Street,False,11694782, , ,104637629, , ,0,0
6157, , ,104832404,residential, ,0, ,921.1189999999998, ,"['Gold Way', 'Melwood Avenue']",False,"[11731779, 292835612, 347013199, 11654335]", , ,104637629, , ,0,0
6158, , ,105036656,residential, ,0, ,169.89600000000002, ,Melwood Avenue,False,11731779, , ,104637629, , ,0,0
6159, , ,104637639,residential, ,0, ,47.496, ,Finland Street,False,11694782, , ,104637633, , ,0,0
6160, , ,106067071,service, ,0, ,168.807, ,Cargill Street,False,109355421, ,alley,104637633, , ,0,0
6161, , ,105964113,service, ,0, ,226.926, ,Cargill Street,False,109355421, ,alley,104637633, , ,0,0
6162, , ,105805462,residential, ,0, ,287.195, ,Bethoven Street,False,292835601, , ,104637639, , ,0,0
6163, , ,339255991,residential, ,0, ,42.731, ,Finland Street,True,292835602, , ,104637639, , ,0,0
6164, , ,104637655,residential, ,0, ,54.129, ,Finland Street,False,30677820, , ,104637651, , ,0,0
6165, , ,105760676,service, ,0, ,50.605, ,Bismark Street,False,11814089, , ,104637651, , ,0,0
6166, , ,1252119199,service, ,0, ,209.089, ,Bismark Street,False,11814089, , ,104637651, , ,0,0
6167, , ,104839111,residential, ,0, ,72.503, ,Ridgway Street,False,30677815, , ,104637655, , ,0,0
6168, , ,105900624,residential, ,0, ,41.164, ,Ridgway Street,False,30677815, , ,104637655, , ,0,0
6169, , ,1252047171,service, ,0, ,70.037, ,Finland Street,False,109348806, , ,104637668, , ,0,0
6170, , ,104921474,residential, ,0, ,181.785, ,Camp Street,False,11719564, , ,104637668, , ,0,0
6171, , ,104638330,residential, ,0, ,65.373, ,Krissop Avenue,False,11694859, , ,104638320, , ,0,0
6172, , ,104686763,tertiary, ,0,2,75.824,25 mph,Crane Avenue,False,294921104, , ,104638320, , ,0,0
6173, , ,105786350,residential, ,0, ,298.182, ,Kirsopp Avenue,False,11816970, , ,104638320, , ,0,0
6174, , ,5607027957,tertiary, ,0,2,71.269,25 mph,Crane Avenue,False,294921104, , ,104638320, , ,0,0
6175, , ,3103589425,residential, ,0, ,47.171, ,Nantasket Street,False,11694866, , ,104638347, , ,0,0
6176, , ,104638357,residential, ,0, ,15.421, ,Neeb Street,True,11810103, , ,3103589425, , ,0,0
6177, , ,104638363,residential, ,0, ,114.358, ,Nantasket Street,False,305689191, , ,104638357, , ,0,0
6178, , ,105726408,residential, ,0, ,71.887, ,Neeb Street,True,11810103, , ,104638357, , ,0,0
6179, , ,104638363,residential, ,0, ,55.786, ,Alger Street,True,302715379, , ,105753890, , ,0,0
6180, , ,104638369,residential, ,0, ,46.188, ,Nantasket Street,False,305689191, , ,104638363, , ,0,0
6181, , ,105753878,residential, ,0, ,70.221, ,Alger Street,True,302715379, , ,104638363, , ,0,0
6182, , ,105783952,service, ,0, ,69.318, ,Donegal Way,False,11816725, ,alley,104638369, , ,0,0
6183, , ,104638375,residential, ,0, ,40.948, ,Nantasket Street,False,305689191, , ,104638369, , ,0,0
6184, , ,105801869,secondary, ,0, ,25.819,25 mph,Greenfield Avenue,False,312021599, , ,104638375, , ,0,0
6185, , ,105802044,secondary, ,0, ,70.185,25 mph,Greenfield Avenue,False,312021599, , ,104638375, , ,0,0
6186, , ,104638406,service, ,0, ,48.587, ,Richter Way,False,11694870, ,alley,104638391, , ,0,0
6187, , ,105843206,residential, ,0, ,119.57, ,East End Avenue,False,11832061, , ,104638391, , ,0,0
6188, , ,105996529,residential, ,0, ,47.943, ,East End Avenue,False,11832061, , ,104638391, , ,0,0
6189, , ,104638416,service, ,0, ,45.566, ,Richter Way,False,11694870, ,alley,104638406, , ,1,0
6190, , ,105213262,service, ,0, ,121.675, ,Pansy Way,False,11750979, , ,104638406, , ,0,0
6191, , ,107485277,residential, ,0, ,48.27, ,Savannah Avenue,False,11723047, , ,104638416, , ,1,0
