Source,Target,Type,Id,bridge,required,out_boundary,distance
684842320,684842330,Directed,42185,0,0,0,307.759
684842330,1362263187,Directed,42186,0,0,0,31.966
684842331,684842330,Directed,42188,0,0,0,186.401
684842352,684842393,Directed,42189,0,0,0,18.844
684842352,684842389,Directed,42191,0,0,0,21.248
684842393,684842352,Directed,42193,0,0,0,18.844
684842393,4469460367,Directed,42194,0,0,0,96.011
684842444,684842352,Directed,42195,0,0,0,165.171
684842444,684842512,Directed,42196,0,0,0,10.979
684842445,684842389,Directed,42197,0,0,0,45.392
684842445,1362263201,Directed,42198,0,0,0,24.815
684842460,684828449,Directed,42199,0,0,0,50.56
684842462,684842460,Directed,42200,0,0,0,42.565
684842462,871719602,Directed,42201,0,0,0,74.739
684842463,871705972,Directed,42202,0,0,0,47.201
684842463,684842462,Directed,42203,0,0,0,21.83
684842467,684842468,Directed,42204,0,0,0,10.346
684842468,736437297,Directed,42206,0,0,0,11.119
684842468,684842507,Directed,42207,0,0,0,14.235
684842470,684842493,Directed,42208,0,0,0,13.676
684842470,104824604,Directed,42209,0,0,0,63.259
684842493,684842470,Directed,42214,0,0,0,13.676
684842493,736437563,Directed,42215,0,0,0,114.076
684842507,736437264,Directed,42216,0,0,0,10.599
684842507,4138729482,Directed,42217,0,0,0,45.465
684842512,684842444,Directed,42218,0,0,0,10.979
684842512,871732643,Directed,42219,0,0,0,25.485
684842626,104633450,Directed,42220,0,0,0,74.904
684842626,4599846701,Directed,42221,0,0,0,43.171
684842629,684842633,Directed,42222,0,0,0,74.712
684842629,5173461945,Directed,42223,0,0,0,136.921
684842629,5173461945,Directed,42224,0,0,0,137.392
684842633,684842634,Directed,42225,0,0,0,12.655
684842633,693568609,Directed,42226,0,0,0,140.463
684842633,684842629,Directed,42227,0,0,0,74.712
684842633,684842629,Directed,42228,0,0,0,107.823
684842634,684842633,Directed,42229,0,0,0,12.655
684842634,693568609,Directed,42230,0,0,0,13.697
684842634,693568751,Directed,42231,0,0,0,202.014
684861893,684907656,Directed,42237,0,0,0,230.424
684861901,684861903,Directed,42238,0,0,0,58.995
684907137,684907142,Directed,42243,0,0,0,40.968
684907137,684907145,Directed,42244,0,0,0,38.463
684907142,684907393,Directed,42245,0,0,0,101.59
684907143,684907137,Directed,42246,0,0,0,21.777
684907143,684907170,Directed,42247,0,0,0,63.49
684907143,684907789,Directed,42248,0,0,0,58.83
684907145,1252520640,Directed,42249,0,0,0,119.993
684907145,684907142,Directed,42250,0,0,0,40.327
684907149,1252520679,Directed,42251,0,0,0,25.516
684907149,104974735,Directed,42252,0,0,0,7.744
684907161,104871824,Directed,42253,0,0,0,106
684907170,684907789,Directed,42254,0,0,0,52.293
684907170,1252520689,Directed,42255,0,0,0,24.955
684907170,684907143,Directed,42256,0,0,0,63.49
684907277,105060126,Directed,42257,0,0,0,38.904
684907277,104535021,Directed,42258,0,0,0,87.278
684907348,684907614,Directed,42259,0,0,0,20.433
684907348,684918353,Directed,42260,0,0,0,29.108
684907348,684907374,Directed,42261,0,0,0,307.749
684907348,105060126,Directed,42262,0,0,0,126.55
684907374,684907348,Directed,42263,0,0,0,307.749
684907374,684907458,Directed,42264,0,0,0,232.345
684907393,684907560,Directed,42268,0,0,0,251.544
684907402,684907408,Directed,42269,0,0,0,348.297
684907402,684907711,Directed,42270,0,0,0,172.46
684907408,1534827346,Directed,42271,0,0,0,124.529
684907418,684907429,Directed,42273,0,0,0,178.211
684907418,684907426,Directed,42274,0,0,0,275.165
684907426,684907277,Directed,42275,0,0,0,230.685
684907426,3830209810,Directed,42276,0,0,0,137.624
684907429,684907446,Directed,42277,0,0,0,307.025
684907458,675647429,Directed,42279,0,0,0,725.874
684907458,684907762,Directed,42280,0,0,0,318.539
684907458,684907374,Directed,42281,0,0,0,232.345
684907476,684907499,Directed,42283,0,0,0,402.472
684907479,684907476,Directed,42285,0,0,0,48.055
684907499,104683263,Directed,42287,0,0,0,31.103
684907499,684907476,Directed,42288,0,0,0,402.472
684907499,684907506,Directed,42289,0,0,0,402.838
684907506,105880542,Directed,42290,0,0,0,156.705
684907506,684907499,Directed,42291,0,0,0,402.838
684907506,684907511,Directed,42292,0,0,0,357.502
684907511,686151933,Directed,42293,0,0,0,729.255
684907511,684907506,Directed,42294,0,0,0,357.502
684907511,106046897,Directed,42295,0,0,0,387.891
684907553,684907417,Directed,42296,0,0,0,342.627
684907560,684907567,Directed,42297,0,0,0,317.112
684907560,684907615,Directed,42298,0,0,0,78.391
684907567,105158821,Directed,42299,0,0,0,54.664
684907567,684907771,Directed,42300,0,0,0,30.556
684907588,684907589,Directed,42301,0,0,0,14.959
684907589,684907588,Directed,42304,0,0,0,14.959
684907589,684907626,Directed,42305,0,0,0,217.244
684907589,1253650278,Directed,42306,0,0,0,29.555
684907614,1252520679,Directed,42307,0,0,0,31.23
684907614,684907348,Directed,42308,0,0,0,20.433
684907614,684918353,Directed,42309,0,0,0,37.545
684907615,684861893,Directed,42310,0,0,0,358.144
684907615,684907625,Directed,42311,0,0,0,173.566
684907625,684907626,Directed,42312,0,0,0,10.764
684907625,684907588,Directed,42313,0,0,0,218.413
684907626,104723574,Directed,42314,0,0,0,73.664
684907627,104191311,Directed,42316,0,0,0,10.65
684907627,684907629,Directed,42317,0,0,0,81.877
684907629,105739107,Directed,42318,0,0,0,27.199
684907629,105170359,Directed,42319,0,0,0,48.743
684907631,684907145,Directed,42320,0,0,0,35.674
684907631,684907143,Directed,42321,0,0,0,89.028
684907656,2400997604,Directed,42322,0,0,0,1132.798
684907658,684861901,Directed,42323,0,0,0,397.776
684907658,1253650544,Directed,42324,0,0,0,350.891
684907683,693647191,Directed,42325,0,0,0,65.025
684907683,106060099,Directed,42326,0,0,0,62.376
684907711,684907762,Directed,42328,0,0,0,1127.317
684907738,104982985,Directed,42329,0,0,0,44.583
684907762,684907446,Directed,42330,0,0,0,91.815
684907765,105064470,Directed,42331,0,0,0,8.749
684907770,105170344,Directed,42332,0,0,0,30.784
684907771,684907567,Directed,42334,0,0,0,30.556
684907776,105017073,Directed,42335,0,0,0,71.759
684907780,105017073,Directed,42336,0,0,0,32.694
684907789,684907170,Directed,42337,0,0,0,52.293
684907789,104871824,Directed,42338,0,0,0,91.027
684907789,684907143,Directed,42339,0,0,0,58.83
684918353,684907348,Directed,42342,0,0,0,29.108
684918353,684918409,Directed,42343,0,0,0,110.705
684918353,684907614,Directed,42344,0,0,0,37.545
684918409,105835112,Directed,42345,0,0,0,170.227
684918409,275756459,Directed,42346,0,0,0,104.458
684918409,5269232915,Directed,42347,0,0,0,63.982
684918409,684918353,Directed,42348,0,0,0,110.705
684995866,1459447421,Directed,42349,0,0,0,282.506
684995866,5002172593,Directed,42350,0,0,0,324.852
684995884,271197435,Directed,42351,0,0,0,94.697
684995890,312086895,Directed,42353,0,0,0,697.752
684995890,5002172582,Directed,42354,0,0,0,294.668
684995919,104557583,Directed,42355,0,0,0,198.385
684995919,5002172593,Directed,42356,0,0,0,929.182
684995929,684995930,Directed,42357,0,0,0,26.218
684995929,1459469219,Directed,42358,0,0,0,33.897
684995930,1459469211,Directed,42359,0,0,0,97.333
684995947,1459469195,Directed,42362,0,0,0,28.676
684995947,684995884,Directed,42363,0,0,0,44.006
684995969,684995973,Directed,42365,0,0,0,60.683
684995969,684995976,Directed,42366,0,0,0,49.472
684995973,684995976,Directed,42367,0,0,0,73.269
684995973,104504169,Directed,42368,0,0,0,193.825
684995976,105738528,Directed,42369,0,0,0,280.496
684996004,684996005,Directed,42370,0,0,0,34.371
684996004,104504169,Directed,42371,0,0,0,78.036
684996004,4016563425,Directed,42372,0,0,0,18.765
684996005,684996011,Directed,42373,0,0,0,58.715
684996012,104504169,Directed,42375,0,0,0,60.932
684996012,684996005,Directed,42376,0,0,0,128.093
684996012,271197474,Directed,42377,0,0,0,130.62
684996026,684996031,Directed,42379,0,0,0,66.83
684996031,684996040,Directed,42382,0,0,0,120.511
684996031,684996011,Directed,42383,0,0,0,99.717
684996040,4016563425,Directed,42384,0,0,0,7.451
684996040,105993621,Directed,42385,0,0,0,106.339
684996041,684996047,Directed,42386,0,0,0,77.362
684996041,684996050,Directed,42387,0,0,0,27.82
684996041,104197837,Directed,42388,0,0,0,62.627
684996047,684996050,Directed,42389,0,0,0,68.438
684996050,684996078,Directed,42391,0,0,0,85.714
684996050,684996041,Directed,42392,0,0,0,27.82
684996051,684996026,Directed,42393,0,0,0,250.465
684996051,684996120,Directed,42394,0,0,0,301.273
684996060,104491210,Directed,42395,0,0,0,36.765
684996060,271197243,Directed,42396,0,0,0,110.355
684996060,684996077,Directed,42397,0,0,0,117.603
684996060,684996051,Directed,42398,0,0,0,220.546
684996077,4016563411,Directed,42399,0,0,0,11.024
684996077,684996060,Directed,42400,0,0,0,117.603
684996078,4016563411,Directed,42401,0,0,0,5.185
684996078,684996041,Directed,42402,0,0,0,88.104
684996105,271197474,Directed,42406,0,0,0,47.225
684996105,684996110,Directed,42407,0,0,0,234.58
684996110,4470909394,Directed,42408,0,0,0,19.831
684996110,3382660954,Directed,42409,0,0,0,34.296
684996120,684996105,Directed,42410,0,0,0,59.867
684996237,684996244,Directed,42419,0,0,0,13.902
684996237,684995884,Directed,42420,0,0,0,43.109
684996244,684996249,Directed,42421,0,0,0,58.752
684996244,684995947,Directed,42422,0,0,0,26.235
684996249,684995969,Directed,42423,0,0,0,63.001
684996254,271197326,Directed,42424,0,0,0,66.515
684996351,271197360,Directed,42426,0,0,0,200.891
684996351,684996358,Directed,42427,0,0,0,124.977
684996351,271197435,Directed,42428,0,0,0,67.517
684996351,3166237476,Directed,42429,0,0,0,104.636
684996358,684996237,Directed,42430,0,0,0,42.784
685065465,684995866,Directed,42431,0,0,0,233.128
685065467,106069987,Directed,42433,0,0,0,137.006
685065467,685065490,Directed,42434,0,0,0,117.532
685065490,104557560,Directed,42435,0,0,0,52.001
685065614,104557627,Directed,42436,0,0,0,123.69
685065674,106100720,Directed,42437,0,0,0,34.246
685065674,5002172417,Directed,42438,0,0,0,14.31
685065674,104486348,Directed,42439,0,0,0,55.131
685065773,104486348,Directed,42440,0,0,0,15.696
685065785,2353110377,Directed,42441,0,0,0,165.142
685065791,685065614,Directed,42442,0,0,0,31.251
685065791,2353110377,Directed,42443,0,0,0,42.166
685067164,685106601,Directed,42444,0,0,0,90.375
685067164,685106566,Directed,42445,0,0,0,54.246
685067249,106125946,Directed,42450,0,0,0,100.959
685067254,1364261887,Directed,42451,0,0,0,6.367
685067254,1364261883,Directed,42452,0,0,0,26.04
685067266,685106508,Directed,42453,0,0,0,329.603
685106454,684597808,Directed,42455,0,0,0,72.606
685106454,685113903,Directed,42456,0,0,0,125.955
685106497,105254597,Directed,42457,0,0,0,42.428
685106508,685106575,Directed,42459,0,0,0,200.797
685106549,685106572,Directed,42460,0,0,0,189.009
685106565,685067164,Directed,42461,0,0,0,150.951
685106565,1364261936,Directed,42462,0,0,0,217.92
685106566,105253573,Directed,42463,0,0,0,56.044
685106566,685106601,Directed,42464,0,0,0,67.977
685106572,104557533,Directed,42465,0,0,0,77.881
685106575,685106712,Directed,42467,0,0,0,108.545
685106579,685106580,Directed,42468,0,0,0,27.904
685106579,685067199,Directed,42469,0,0,0,382.483
685106580,105739720,Directed,42470,0,0,0,64.157
685106580,104352961,Directed,42471,0,0,0,222.844
685106592,685106594,Directed,42472,0,0,0,63.549
685106594,685106579,Directed,42473,0,0,0,78.328
685106601,1364261881,Directed,42474,0,0,0,20.519
685106616,685067254,Directed,42475,0,0,0,13.04
685106616,685106617,Directed,42476,0,0,0,66.23
685106617,104557640,Directed,42477,0,0,0,89.295
685106617,1364261905,Directed,42478,0,0,0,31.226
685106625,104352970,Directed,42479,0,0,0,41.543
685106629,104352970,Directed,42481,0,0,0,60.797
685106629,685106625,Directed,42482,0,0,0,31.661
685106682,685106697,Directed,42483,0,0,0,13.16
685106682,685106566,Directed,42485,0,0,0,145.144
685106697,685106682,Directed,42486,0,0,0,13.16
685106697,5002172298,Directed,42487,0,0,0,36.867
685106697,685106592,Directed,42488,0,0,0,42.52
685106712,685106682,Directed,42489,0,0,0,90.867
685106712,685106594,Directed,42490,0,0,0,70.678
685113899,105126099,Directed,42492,0,0,0,139.003
685113903,684597808,Directed,42493,0,0,0,64.628
685113903,3533824293,Directed,42494,0,0,0,16.4
685115186,104557640,Directed,42495,0,0,0,276.865
685115186,5045845246,Directed,42496,0,0,0,32.811
685115186,5045844300,Directed,42497,0,0,0,138.91
685124192,107639776,Directed,42498,0,0,1,211.086
685124293,105743218,Directed,42499,0,0,0,35.02
685124326,105685492,Directed,42500,0,0,0,35.729
685124326,105979596,Directed,42501,0,0,0,13.928
685124326,3830230898,Directed,42502,0,0,0,45.077
686151065,5166483291,Directed,42503,0,0,0,52.366
686151065,5166483461,Directed,42504,0,0,0,57.183
686151114,106315202,Directed,42505,0,0,1,132.367
686151114,5166483452,Directed,42506,0,0,1,28.262
686151114,5166483291,Directed,42507,0,0,0,199.934
686151114,5166483306,Directed,42508,0,0,1,21.732
686151135,3782044144,Directed,42509,0,0,0,480.747
686151145,5166482804,Directed,42511,0,0,0,26.197
686151145,5166483263,Directed,42512,0,0,1,38.971
686151303,105819160,Directed,42513,0,0,1,162.327
686151475,686151890,Directed,42514,0,0,0,406.261
686151708,5166483523,Directed,42515,0,0,0,253.915
686151890,1133475913,Directed,42517,0,0,0,343.868
686151890,686151996,Directed,42518,0,0,0,641.397
686151904,106002253,Directed,42520,0,0,0,246.678
686151933,3994511748,Directed,42521,0,0,0,144.295
686151933,686151951,Directed,42522,0,0,0,354.141
686151933,686151965,Directed,42523,0,0,0,284.712
686151933,684907511,Directed,42524,0,0,0,729.255
686151951,686152341,Directed,42525,0,0,0,1186.856
686151965,3537170757,Directed,42527,0,0,0,523.275
686151965,686151933,Directed,42528,0,0,0,284.712
686152042,686151933,Directed,42530,0,0,0,395.213
686152042,686151951,Directed,42531,0,0,0,691.59
686152127,104792619,Directed,42532,0,0,0,237.761
686152127,3537170757,Directed,42534,0,0,0,103.417
686152208,686152258,Directed,42535,0,0,0,14.572
686152208,104979447,Directed,42536,0,0,0,155.463
686152256,104980720,Directed,42538,0,0,0,423.35
686152256,686152258,Directed,42539,0,0,0,97.381
686152258,686152208,Directed,42540,0,0,0,14.572
686152258,686152256,Directed,42541,0,0,0,91.587
686152266,104651420,Directed,42542,0,0,0,153.046
686152341,686151708,Directed,42544,0,0,0,500.128
686194016,906438723,Directed,42545,0,0,1,144.5
686194084,5010207078,Directed,42546,0,0,1,574.291
686200811,105901405,Directed,42547,0,0,0,112.551
686200811,105965647,Directed,42548,0,0,0,135.82
686200811,105965604,Directed,42549,0,0,0,191.926
686200868,104825430,Directed,42550,0,0,1,43.505
686200868,104639911,Directed,42551,0,0,1,43.922
686200868,107671366,Directed,42552,0,0,1,210.997
686444577,5317313790,Directed,42553,0,0,0,60.32
686444577,686448832,Directed,42554,0,0,0,103.125
686444577,104852831,Directed,42555,0,0,0,197.202
686444577,5317313832,Directed,42556,0,0,0,123.279
686444802,104538498,Directed,42557,0,0,0,43.72
686444802,104695476,Directed,42558,0,0,0,44.991
686444858,104695476,Directed,42559,0,0,0,39.231
686444858,105994129,Directed,42560,0,0,0,5.42
686444858,686444866,Directed,42561,0,0,0,54.625
686445829,3688751956,Directed,42565,0,0,0,766.607
686445829,686448336,Directed,42566,0,0,0,231.268
686445829,5317313986,Directed,42567,0,0,0,292.2
686445840,684692628,Directed,42568,0,0,0,365.442
686445840,686446347,Directed,42569,0,0,0,191.097
686445840,686448336,Directed,42570,0,0,0,58.626
686446347,1687208703,Directed,42573,0,0,0,200.051
686446347,686445840,Directed,42574,0,0,0,191.097
686447111,104774080,Directed,42575,0,0,0,82.766
686447111,105097466,Directed,42576,0,0,0,394.174
686447187,339262344,Directed,42577,0,0,0,158.704
686448336,684791960,Directed,42581,0,0,0,434.38
686448336,686445829,Directed,42582,0,0,0,231.268
686448336,686445840,Directed,42583,0,0,0,58.626
686448832,3490293193,Directed,42584,0,0,0,340.685
686448832,2009679709,Directed,42585,0,0,0,561.094
686448832,686444577,Directed,42586,0,0,0,103.125
686461793,5320858435,Directed,42587,0,0,0,59.823
686461793,5320858180,Directed,42588,0,0,0,28.366
686461793,5320858482,Directed,42589,0,0,0,19.325
686461811,5320858472,Directed,42590,0,0,0,313.982
686461820,686447903,Directed,42593,0,0,0,904.417
686488758,104670293,Directed,42595,0,0,0,29.339
686516268,5320857562,Directed,42596,0,0,0,913.847
686516298,5320856788,Directed,42598,0,0,0,45.484
686516298,5320856941,Directed,42599,0,0,0,139.441
686516375,5320856960,Directed,42600,0,0,0,74.342
686516375,686516500,Directed,42601,0,0,0,281.921
686516500,3917342703,Directed,42602,0,0,0,19.184
686532424,5322515116,Directed,42604,0,0,1,49.893
686532424,686532425,Directed,42605,0,0,0,153.12
686532424,686542009,Directed,42606,0,0,1,54.58
686532431,5322515138,Directed,42608,0,0,1,46.955
686532431,5322515327,Directed,42609,0,0,1,293.124
686532431,2676342140,Directed,42610,0,0,1,65.285
686532482,107520782,Directed,42611,0,0,1,57.275
686532482,105849730,Directed,42612,0,0,1,48.398
686532482,107521780,Directed,42613,0,0,1,54.866
686541959,5322514926,Directed,42616,0,0,0,176.903
686542009,686532424,Directed,42618,0,0,1,54.58
686542009,5322515133,Directed,42619,0,0,1,22.534
686542055,2676342078,Directed,42620,0,0,1,60.779
686542055,104834760,Directed,42621,0,0,1,85.933
686542055,2676342081,Directed,42622,0,0,1,35.415
686542108,105996636,Directed,42623,0,0,1,46.886
686546761,1894974733,Directed,42624,0,0,1,39.11
686546761,5322514977,Directed,42625,0,0,0,365.704
686546761,104889429,Directed,42626,0,0,1,101.406
686546784,5322515116,Directed,42627,0,0,1,20.946
686546784,5322515138,Directed,42628,0,0,1,35.358
686546784,454970231,Directed,42629,0,0,1,33.597
686546807,5322515045,Directed,42630,0,0,1,427.742
686555261,104455264,Directed,42632,0,0,1,79.266
687084630,105195382,Directed,42633,0,0,1,96.357
687084693,3547492205,Directed,42635,0,0,1,72.669
687084708,582414911,Directed,42637,0,0,1,40.672
687084708,106114835,Directed,42638,0,0,0,47.567
687084708,3547592168,Directed,42639,0,0,1,303.733
687084715,105702739,Directed,42640,0,0,0,51.646
687084716,104383226,Directed,42641,0,0,0,49.245
687084723,687084768,Directed,42642,0,0,0,27.091
687084768,687084723,Directed,42643,0,0,0,27.091
687084768,2051466335,Directed,42644,0,0,0,90.004
687084768,4085703216,Directed,42645,0,0,0,43.431
687142128,3919726866,Directed,42646,0,0,0,5.247
687142128,104850777,Directed,42647,0,0,0,24.818
687149319,3513793027,Directed,42648,0,0,1,5.674
687149343,687149344,Directed,42649,0,0,1,9.347
687149343,687149437,Directed,42650,0,0,1,31.992
687149343,3513793027,Directed,42651,0,0,1,88.101
687149344,687149343,Directed,42652,0,0,1,9.347
687149344,1493008738,Directed,42653,0,0,1,300.987
687149372,824101811,Directed,42656,0,0,1,31.141
687149372,824101789,Directed,42657,0,0,1,32.672
687149380,687152278,Directed,42658,0,0,1,1654.492
687149388,824101797,Directed,42659,0,0,1,28.982
687149388,454992738,Directed,42660,0,0,1,31.729
687149390,104669263,Directed,42661,0,0,1,40.978
687149411,687149388,Directed,42662,0,0,1,194.779
687149420,105987174,Directed,42664,0,0,1,10.737
687149420,687149422,Directed,42665,0,0,1,24.645
687149420,687149453,Directed,42666,0,0,1,20.426
687149422,687149420,Directed,42667,0,0,1,24.645
687149422,105196665,Directed,42668,0,0,1,94.519
687149423,687149422,Directed,42670,0,0,1,43.461
687149423,687149420,Directed,42671,0,0,1,49.399
687149426,687149380,Directed,42672,0,0,1,270.672
687149437,687149426,Directed,42673,0,0,1,49.207
687149437,105987174,Directed,42674,0,0,1,50.338
687149453,687149500,Directed,42675,0,0,1,25.147
687149453,3861672294,Directed,42676,0,0,1,21.398
687149469,687149348,Directed,42677,0,0,1,588.229
687149469,824101775,Directed,42678,0,0,1,273.41
687149500,687149344,Directed,42679,0,0,1,34.232
687149509,824101775,Directed,42680,0,0,1,10.464
687149509,1493008731,Directed,42681,0,0,1,255.898
687149554,687149555,Directed,42682,0,0,0,51.443
687149554,687149559,Directed,42683,0,0,0,20.586
687149554,105705443,Directed,42684,0,0,0,150.679
687149555,104565527,Directed,42685,0,0,0,150.876
687149555,687149556,Directed,42686,0,0,0,51.603
687149556,105705449,Directed,42687,0,0,0,152.206
687149557,105965413,Directed,42688,0,0,0,150.883
687149557,105030530,Directed,42689,0,0,0,10.749
687149557,687149558,Directed,42690,0,0,0,51.844
687149558,687149559,Directed,42691,0,0,0,51.293
687149558,104565545,Directed,42692,0,0,0,151.055
687149559,106115732,Directed,42693,0,0,0,151.286
687149559,687149554,Directed,42694,0,0,0,20.586
687149621,1493008687,Directed,42695,0,0,0,251.597
687151925,4579992618,Directed,42701,0,0,1,62.289
687151925,104891721,Directed,42702,0,0,1,39.148
687151938,4579992076,Directed,42704,0,0,1,22.587
687152059,3902568803,Directed,42707,0,0,1,86.713
687152117,687152101,Directed,42710,0,0,1,57.979
687152181,104892050,Directed,42712,0,0,1,87.064
687152181,4579992833,Directed,42713,0,0,1,157.883
687152181,687152195,Directed,42714,0,0,1,86.091
687152195,4579992810,Directed,42715,0,0,1,182.404
687152195,104892050,Directed,42716,0,0,1,70.31
687152195,687152181,Directed,42717,0,0,1,86.091
687152273,687149411,Directed,42718,0,0,1,1598.449
687152278,687152285,Directed,42719,0,0,1,441.215
687152285,105156904,Directed,42721,0,0,1,141.466
687152285,687152273,Directed,42722,0,0,1,356.166
687152285,687152334,Directed,42723,0,0,1,483.954
687152334,687152285,Directed,42724,0,0,1,483.954
687154284,3902568803,Directed,42733,0,0,1,495.767
687154287,4579992828,Directed,42735,0,0,1,6.845
687154287,104217109,Directed,42736,0,0,1,73.992
687154287,104649212,Directed,42737,0,0,1,43.738
687156306,687156301,Directed,42741,0,0,1,271.842
687157643,687157656,Directed,42742,0,0,1,237.43
687157643,687157675,Directed,42743,0,0,1,118.81
687157656,687157657,Directed,42744,0,0,1,52.016
687157656,687157675,Directed,42745,0,0,1,274.367
687157657,687157656,Directed,42746,0,0,1,52.016
687157657,687157676,Directed,42747,0,0,1,29.812
687157657,687157661,Directed,42748,0,0,1,37.079
687157661,687157676,Directed,42749,0,0,1,27.324
687157661,687157710,Directed,42750,0,0,1,203.415
687157675,687156306,Directed,42751,0,0,1,23.302
687157676,687157657,Directed,42752,0,0,1,29.812
687157676,687157661,Directed,42753,0,0,1,27.324
687157676,105950634,Directed,42754,0,0,1,49.021
687157682,687157709,Directed,42755,0,0,1,8.252
687157682,687157704,Directed,42757,0,0,1,41.15
687157702,687157709,Directed,42760,0,0,1,74.2
687157702,687157704,Directed,42761,0,0,1,46.434
687157704,687157682,Directed,42762,0,0,1,41.15
687157704,687157710,Directed,42763,0,0,1,39.825
687157709,687157682,Directed,42764,0,0,1,8.252
687157710,687157661,Directed,42767,0,0,1,203.415
687157710,687157704,Directed,42768,0,0,1,39.825
687158243,687158248,Directed,42770,0,0,1,294.977
687158256,454986354,Directed,42772,0,0,0,266.66
687158256,1108711887,Directed,42773,0,0,0,227.981
687158264,454845154,Directed,42774,0,0,0,81.477
687158264,454957149,Directed,42775,0,0,0,58.294
687158321,687158431,Directed,42776,0,0,0,609.172
687158431,687158256,Directed,42777,0,0,0,207.429
687158431,687158230,Directed,42778,0,0,0,272.933
687158478,3614602701,Directed,42779,0,0,1,32.603
687158478,105902980,Directed,42780,0,0,1,156.881
687158478,687158230,Directed,42781,0,0,0,383.856
687158478,5380934474,Directed,42782,0,0,1,20.359
687158482,687158321,Directed,42783,0,0,0,146.574
687158482,687158264,Directed,42784,0,0,0,215.496
687162860,104995169,Directed,42789,0,0,1,20.919
687162860,687162864,Directed,42790,0,0,1,30.223
687162864,104563004,Directed,42791,0,0,1,185.712
687162864,104995169,Directed,42792,0,0,1,25.802
687162864,104995162,Directed,42793,0,0,1,25.847
687162869,687162870,Directed,42794,0,0,0,33.647
687162870,104968302,Directed,42797,0,0,1,45.471
687162870,687162869,Directed,42798,0,0,0,33.647
687162870,105217279,Directed,42799,0,0,0,154.35
687162886,687162887,Directed,42800,0,0,1,34.45
687162887,105789576,Directed,42803,0,0,1,43.862
687162887,687162886,Directed,42804,0,0,1,34.45
687162887,3671269744,Directed,42805,0,0,1,102.588
687162913,687162965,Directed,42806,0,0,1,90.704
687162913,104648264,Directed,42807,0,0,1,37.61
687162913,687162916,Directed,42808,0,0,1,52.708
687162916,687162913,Directed,42809,0,0,1,52.708
687162916,687163041,Directed,42811,0,0,0,1750.122
687162954,3573238839,Directed,42812,0,0,1,110.278
687162954,105900768,Directed,42814,0,0,1,61.529
687162965,104648269,Directed,42815,0,0,1,13.796
687162965,687162913,Directed,42816,0,0,1,90.704
687162965,4015454929,Directed,42817,0,0,1,170.73
687162970,104563069,Directed,42818,0,0,1,11.84
687162975,105931130,Directed,42819,0,0,0,127.419
687162975,1771443629,Directed,42820,0,0,0,25.532
687162982,1771443889,Directed,42821,0,0,0,6.883
687162982,1771443875,Directed,42822,0,0,0,57.764
687162992,105908005,Directed,42823,0,0,0,202.374
687163041,687163043,Directed,42824,0,0,0,53.163
687163041,687162916,Directed,42825,0,0,0,1750.122
687163041,3792266269,Directed,42826,0,0,0,944.436
687163043,105118735,Directed,42827,0,0,0,22.378
687163043,106011743,Directed,42828,0,0,0,115.86
687163043,687163041,Directed,42829,0,0,0,53.163
687163044,104765377,Directed,42830,0,0,0,35.31
687163044,105807753,Directed,42831,0,0,0,199.696
687163044,104765370,Directed,42832,0,0,0,113.458
687163237,106026992,Directed,42833,0,0,1,56.435
687163237,105215357,Directed,42834,0,0,1,53.422
687163237,104198622,Directed,42835,0,0,1,79.131
688524822,688600431,Directed,42839,0,0,0,132.737
688524826,688524856,Directed,42841,0,0,0,180.291
688524828,688524826,Directed,42842,0,0,0,454.354
688524856,1805092164,Directed,42844,0,0,0,762.727
688524856,688524886,Directed,42845,0,0,0,289.505
688524869,104789626,Directed,42848,0,0,1,487.388
688524886,688524915,Directed,42851,0,0,0,193.999
688524902,688524918,Directed,42852,0,0,0,24.538
688524915,688600179,Directed,42853,0,0,0,194.868
688525038,688525039,Directed,42857,0,0,0,7.673
688525038,105179710,Directed,42858,0,0,0,31.252
688525038,688525042,Directed,42859,0,0,0,40.97
688525039,688525044,Directed,42860,0,0,0,20.619
688525039,688525038,Directed,42861,0,0,0,7.673
688525039,1437102455,Directed,42862,0,0,0,24.121
688525042,107574938,Directed,42863,0,0,0,54.246
688525042,688525039,Directed,42864,0,0,0,43.516
688525044,1437102455,Directed,42866,0,0,0,11.702
688599902,688600896,Directed,42867,0,0,0,62.801
688599902,688623968,Directed,42868,0,0,0,27.486
688600023,4095967019,Directed,42869,0,0,0,39.304
688600023,688623968,Directed,42870,0,0,0,11.32
688600023,104786306,Directed,42871,0,0,0,416.209
688600023,104898892,Directed,42872,0,0,0,316.892
688600125,688600128,Directed,42873,0,0,0,41.999
688600125,688600179,Directed,42874,0,0,0,48.05
688600128,688600125,Directed,42875,0,0,0,41.999
688600128,688600135,Directed,42876,0,0,0,88.577
688600135,688600139,Directed,42877,0,0,0,67.382
688600135,2816747695,Directed,42878,0,0,0,5.542
688600135,688600391,Directed,42879,0,0,0,26.432
688600135,688600128,Directed,42880,0,0,0,88.577
688600139,688600135,Directed,42881,0,0,0,67.382
688600139,2816747695,Directed,42882,0,0,0,68.6
688600176,688524828,Directed,42884,0,0,0,42.538
688600176,688600179,Directed,42885,0,0,0,44.612
688600176,688623779,Directed,42886,0,0,0,16.48
688600179,688600125,Directed,42887,0,0,0,48.05
688600179,688600176,Directed,42888,0,0,0,44.612
