X,Y,id,modularity,hood_no,hood
595474.1724,4478312.557,104923919,46,28,East Hills
596104.599,4478615.782,104665217,46,28,East Hills
595414.0046,4478794.496,104474443,46,28,East Hills
595598.6507,4478256.248,107691065,46,28,East Hills
595716.3671,4478880.921,107560583,46,28,East Hills
596056.0658,4478770.843,2816103049,46,28,East Hills
595990.7102,4478927.788,4589709733,46,28,East Hills
595929.4299,4478930.366,104694857,46,28,East Hills
595782.4522,4479520.868,105941491,46,28,East Hills
595323.9511,4478515.764,105024662,46,28,East Hills
595969.5913,4478446.953,104566603,46,28,East Hills
595922.4181,4478443.706,104566610,46,28,East Hills
595882.7935,4478413.278,104566625,46,28,East Hills
595806.5303,4478325.129,104566640,46,28,East Hills
595692.9693,4479063.34,104570636,46,28,East Hills
595961.5837,4478446.395,2853417987,46,28,East Hills
595457.6974,4478817.779,104380481,46,28,East Hills
595382.087,4478706.971,104249975,46,28,East Hills
595464.5122,4478727.617,104250005,46,28,East Hills
595508.8809,4478591.572,104250057,46,28,East Hills
595290.92,4478484.902,2853420505,46,28,East Hills
595460.7555,4478488.131,2853420506,46,28,East Hills
596100.7603,4478622.804,2853420514,46,28,East Hills
595500.4071,4478866.928,107595623,46,28,East Hills
595896.8081,4478535.503,1767557425,46,28,East Hills
595886.1381,4478371.988,1767557430,46,28,East Hills
595566.3661,4478434.69,105702112,46,28,East Hills
595867.8481,4478397.5,104522822,46,28,East Hills
595676.8997,4478571.536,104197171,46,28,East Hills
595770.4117,4478566.225,104197185,46,28,East Hills
595946.025,4478545.337,104197218,46,28,East Hills
595346.0786,4478318.596,107607808,46,28,East Hills
595965.0144,4478261.434,4616812683,46,28,East Hills
596021.3377,4478262.889,4616812684,46,28,East Hills
593714.3848,4475646.444,5322514968,46,82,Swisshelm Park
585199.8639,4474714.656,104597385,47,3,Allentown
585241.0451,4474715.801,104597398,47,3,Allentown
585288.5873,4474717.929,104597411,47,3,Allentown
585375.5073,4474719.374,104597426,47,3,Allentown
585795.9156,4474733.699,104597447,47,3,Allentown
585632.9444,4475452.693,104533489,47,3,Allentown
585332.539,4475394.636,104798839,47,3,Allentown
585044.2747,4475322.741,104802067,47,3,Allentown
585182.1386,4475326.138,104802081,47,3,Allentown
585347.3174,4475331.403,104802095,47,3,Allentown
585517.2902,4475337.359,104802100,47,3,Allentown
585197.2732,4474762.685,106050730,47,3,Allentown
585285.7791,4474764.146,106050739,47,3,Allentown
585416.4482,4474681.296,104477890,47,3,Allentown
585533.2327,4474957.391,105206638,47,3,Allentown
585746.0006,4474780.276,105206657,47,3,Allentown
585411.5721,4475573.76,105207391,47,3,Allentown
585529.1445,4475175.867,105936896,47,3,Allentown
585185.0677,4475166.209,106005528,47,3,Allentown
585679.5346,4475278.687,106005538,47,3,Allentown
585182.3021,4475272.186,105225056,47,3,Allentown
585528.1856,4475282.198,105225064,47,3,Allentown
585676.0474,4475286.118,105225076,47,3,Allentown
585616.8732,4474886.929,104571246,47,3,Allentown
585617.0854,4474868.348,104571256,47,3,Allentown
585621.7898,4474775.903,104571267,47,3,Allentown
585624.1282,4474730.147,104571276,47,3,Allentown
585125.7086,4475412.91,105031475,47,3,Allentown
585187.6251,4475055.411,105100322,47,3,Allentown
585276.6168,4475057.867,105100332,47,3,Allentown
585481.0945,4475063.782,105100352,47,3,Allentown
585510.1474,4475061.382,105100386,47,3,Allentown
585536.6425,4475153.761,1025817173,47,3,Allentown
585840.5494,4474842.339,1025817178,47,3,Allentown
585194.6478,4474853.332,105037183,47,3,Allentown
585284.5269,4474854.809,105037196,47,3,Allentown
585644.8601,4474867.988,105037226,47,3,Allentown
585839.1166,4474876.327,105037233,47,3,Allentown
585185.8809,4475113.319,105693141,47,3,Allentown
585280.9489,4474949.298,107661031,47,3,Allentown
585359.7468,4475277.014,104843755,47,3,Allentown
585362.8148,4475170.041,104843765,47,3,Allentown
585363.19,4475116.98,104843771,47,3,Allentown
585364.2996,4475061.274,104843780,47,3,Allentown
585367.632,4474951.195,104843796,47,3,Allentown
585370.4904,4474859.64,104843810,47,3,Allentown
585373.1437,4474766.728,104843822,47,3,Allentown
585190.8598,4474946.231,106089072,47,3,Allentown
585504.8036,4475085.8,3452291893,47,3,Allentown
585581.5253,4475092.815,107598267,47,3,Allentown
585304.3728,4475575.659,2588529298,47,3,Allentown
585726.355,4475343.6,104589025,47,3,Allentown
585038.067,4475492.224,104851995,47,3,Allentown
585041.3197,4475409.688,104852004,47,3,Allentown
585045.2899,4475270.652,104852023,47,3,Allentown
585050.7919,4475161.875,104852056,47,3,Allentown
585053.8633,4475041.492,104852066,47,3,Allentown
585057.8596,4474939.803,104852084,47,3,Allentown
585060.1289,4474857.955,104852100,47,3,Allentown
585060.6486,4474849.546,104852108,47,3,Allentown
585064.6144,4474760.268,104852124,47,3,Allentown
585051.887,4475125.186,104527272,47,3,Allentown
585134.8802,4475127.572,104527279,47,3,Allentown
585465.4517,4475433.329,105708451,47,3,Allentown
586648.0771,4474647.605,105206727,47,4,Arlington
585065.6359,4474710.633,104597357,47,9,Beltzhoover
584637.1956,4474661.355,104862334,47,9,Beltzhoover
584801.4429,4474667.741,104862344,47,9,Beltzhoover
584937.9378,4474672.461,104862362,47,9,Beltzhoover
584343.9115,4474382.499,104997431,47,9,Beltzhoover
584427.6778,4474386.273,104997445,47,9,Beltzhoover
584509.5533,4474389.172,104997465,47,9,Beltzhoover
584643.3151,4474393.656,104997477,47,9,Beltzhoover
584728.4368,4474396.871,104997490,47,9,Beltzhoover
584808.7905,4474400.766,104997514,47,9,Beltzhoover
584997.3896,4474406.987,104997538,47,9,Beltzhoover
584928.0274,4474936.066,3628282900,47,9,Beltzhoover
584626.2277,4475048.874,105133160,47,9,Beltzhoover
584626.2617,4474924.871,105133167,47,9,Beltzhoover
584633.4299,4474793.476,105133192,47,9,Beltzhoover
584640.6217,4474560.059,105133226,47,9,Beltzhoover
584641.5289,4474478.207,105133232,47,9,Beltzhoover
584884.7273,4474222.947,1025849334,47,9,Beltzhoover
584326.8168,4474736.745,1025849389,47,9,Beltzhoover
584381.7082,4474671.664,1025849404,47,9,Beltzhoover
584777.4983,4475047.353,105789701,47,9,Beltzhoover
584791.7237,4474923.122,105789719,47,9,Beltzhoover
584796.8546,4474751.572,105789734,47,9,Beltzhoover
584806.2492,4474484.398,105789752,47,9,Beltzhoover
584701.7752,4475046.497,105792584,47,9,Beltzhoover
584442.3978,4474862.505,105147192,47,9,Beltzhoover
584482.1748,4474745.754,105147220,47,9,Beltzhoover
584491.0915,4474701.416,105147231,47,9,Beltzhoover
584503.311,4474557.533,105147252,47,9,Beltzhoover
584506.56,4474473.299,105147258,47,9,Beltzhoover
584928.3304,4474928.043,105803791,47,9,Beltzhoover
584933.801,4474756.742,105803808,47,9,Beltzhoover
584942.9662,4474490.02,105803814,47,9,Beltzhoover
585001.448,4474310.228,105936162,47,9,Beltzhoover
584993.2623,4474490.368,106331454,47,9,Beltzhoover
585003.5326,4474186.237,106331465,47,9,Beltzhoover
584205.7185,4474292.8,105087690,47,9,Beltzhoover
584488.8779,4474123.846,3453390344,47,9,Beltzhoover
584203.9711,4474491.431,105752600,47,9,Beltzhoover
584803.9499,4474566.89,105752625,47,9,Beltzhoover
584940.8995,4474572.071,105752644,47,9,Beltzhoover
584006.1161,4474559.494,104442105,47,9,Beltzhoover
584816.0554,4474220.615,105754710,47,9,Beltzhoover
585002.0642,4474227.44,105754725,47,9,Beltzhoover
584816.6845,4474141.002,105231140,47,9,Beltzhoover
584979.8516,4474147.124,105231147,47,9,Beltzhoover
584635.0834,4474969.41,105100259,47,9,Beltzhoover
584707.5028,4474968.363,105100274,47,9,Beltzhoover
584786.1566,4474968.231,105100282,47,9,Beltzhoover
584926.2197,4474984.037,105100294,47,9,Beltzhoover
584982.0837,4475014.589,105100304,47,9,Beltzhoover
584128.3105,4474662.199,105037272,47,9,Beltzhoover
584326.2719,4474746.719,105037280,47,9,Beltzhoover
584370.1278,4474752.197,105037286,47,9,Beltzhoover
584466.7269,4474783.892,105037293,47,9,Beltzhoover
584629.7112,4474841.038,105037304,47,9,Beltzhoover
584711.4187,4474846.346,105037313,47,9,Beltzhoover
584794.3939,4474848.339,105037317,47,9,Beltzhoover
584931.099,4474854.427,105037350,47,9,Beltzhoover
584501.1905,4474656.08,104185902,47,9,Beltzhoover
584636.9819,4474700.575,104185906,47,9,Beltzhoover
584811.2757,4474359.596,104911013,47,9,Beltzhoover
584321.4099,4474874.964,105044438,47,9,Beltzhoover
584323.856,4474819.684,105044444,47,9,Beltzhoover
584333.7704,4474646.601,105044465,47,9,Beltzhoover
584338.0305,4474550.754,105044486,47,9,Beltzhoover
584340.7854,4474468.035,105044497,47,9,Beltzhoover
584345.869,4474319.376,105044502,47,9,Beltzhoover
584387.5774,4474658.308,105110246,47,9,Beltzhoover
584418.6381,4474554.57,105110255,47,9,Beltzhoover
584423.5808,4474470.543,105110263,47,9,Beltzhoover
584434.0451,4474189.327,105110272,47,9,Beltzhoover
585066.2507,4474676.636,104852129,47,9,Beltzhoover
584239.1705,4474314.446,105836539,47,9,Beltzhoover
584088.9278,4474764.679,106099613,47,9,Beltzhoover
584095.0419,4474746.841,105182114,47,9,Beltzhoover
583977.6398,4474500.46,106099629,47,9,Beltzhoover
584166.3588,4474577.389,107477374,47,9,Beltzhoover
585247.4991,4474548.929,105847925,47,44,Knoxville
585252.9735,4474467.473,105847943,47,44,Knoxville
585256.3915,4474387.026,105847956,47,44,Knoxville
585268.3924,4474083.125,105847995,47,44,Knoxville
585849.6542,4474413.301,105849162,47,44,Knoxville
585836.8035,4474661.163,104936031,47,44,Knoxville
585244.2751,4474631.732,104936054,47,44,Knoxville
585418.2868,4474639.83,104477884,47,44,Knoxville
585082.2419,4474377.099,1025849350,47,44,Knoxville
585423.5511,4474557.605,105728274,47,44,Knoxville
585426.989,4474475.571,105728292,47,44,Knoxville
585431.1381,4474392.934,105728300,47,44,Knoxville
585438.3672,4474229.158,105728320,47,44,Knoxville
585448.3268,4474011.947,105728343,47,44,Knoxville
585835.0871,4474701.387,105206667,47,44,Knoxville
585844.1586,4474495.301,106321375,47,44,Knoxville
585568.5702,4474145.716,104683468,47,44,Knoxville
585525.2347,4474113.704,104683474,47,44,Knoxville
585442.5279,4474109.775,104683481,47,44,Knoxville
585265.9709,4474136.373,104683492,47,44,Knoxville
585792.4866,4474118.367,104683872,47,44,Knoxville
585718.1701,4474159.892,104683888,47,44,Knoxville
585761.3689,4474243.825,104689285,47,44,Knoxville
585093.0558,4474210.81,105936173,47,44,Knoxville
585856.8699,4474251.49,105936220,47,44,Knoxville
585262.8006,4474269.644,1025872824,47,44,Knoxville
585716.1365,4474155.927,1025872898,47,44,Knoxville
585446.1344,4474053.92,1025872904,47,44,Knoxville
585627.9979,4474650.615,104571293,47,44,Knoxville
585632.5774,4474568.372,104571302,47,44,Knoxville
585636.0279,4474485.438,104571319,47,44,Knoxville
585638.3822,4474402.648,104571334,47,44,Knoxville
585643.1638,4474320.551,104571353,47,44,Knoxville
585646.7,4474239.783,104571372,47,44,Knoxville
585648.4045,4474196.795,104571384,47,44,Knoxville
585651.0722,4474156.405,104571391,47,44,Knoxville
585657.1722,4474040.63,104571415,47,44,Knoxville
585841.6506,4474575.759,107522762,47,44,Knoxville
585853.0237,4474328.757,105231662,47,44,Knoxville
585434.7948,4474311.068,105231690,47,44,Knoxville
585261.8127,4474302.05,105231701,47,44,Knoxville
585092.7833,4474295.378,105231709,47,44,Knoxville
585855.6787,4474275.489,3058616813,47,44,Knoxville
585519.7902,4474232.451,105829405,47,44,Knoxville
585070.2838,4474621.818,104852147,47,44,Knoxville
585072.1049,4474581.718,104852154,47,44,Knoxville
585074.623,4474540.027,104852161,47,44,Knoxville
585075.8375,4474493.57,104852173,47,44,Knoxville
585078.4919,4474460.051,104852183,47,44,Knoxville
585080.4315,4474409.517,104852201,47,44,Knoxville
585082.7212,4474368.512,104852207,47,44,Knoxville
584948.6726,4475487.58,106042861,47,54,Mount Washington
584741.2925,4475346.974,104535689,47,54,Mount Washington
584647.2022,4475624.969,104797969,47,54,Mount Washington
584589.8862,4475395.631,104535905,47,54,Mount Washington
584661.6841,4475398.917,104535913,47,54,Mount Washington
584735.4183,4475402.781,104535919,47,54,Mount Washington
584950.7531,4475412.568,104535925,47,54,Mount Washington
584512.5666,4475098.77,105128175,47,54,Mount Washington
584952.7548,4475345.249,105980976,47,54,Mount Washington
584607.1592,4475625.65,104933378,47,54,Mount Washington
584763.5381,4475623.009,104933392,47,54,Mount Washington
584990.9538,4475489.358,105262563,47,54,Mount Washington
584594.4123,4475165.259,104215283,47,54,Mount Washington
584579.2961,4475470.225,105133137,47,54,Mount Washington
584605.1444,4475284.066,105133148,47,54,Mount Washington
584605.5358,4475548.509,105133268,47,54,Mount Washington
584604.8091,4475472.344,105133282,47,54,Mount Washington
584350.4471,4475065.482,1025849527,47,54,Mount Washington
584728.2246,4475477.002,105789683,47,54,Mount Washington
584761.2097,4475199.504,105789691,47,54,Mount Washington
584616.5505,4475162.789,1025849652,47,54,Mount Washington
584623.7134,4474968.715,1025849672,47,54,Mount Washington
584966.0932,4475048.767,105792595,47,54,Mount Washington
584612.2222,4475829.431,105735720,47,54,Mount Washington
584649.6364,4475700.132,104689318,47,54,Mount Washington
584360.3181,4475634.246,104689564,47,54,Mount Washington
584395.6513,4475461.149,104689578,47,54,Mount Washington
584397.8492,4475400.826,104689588,47,54,Mount Washington
584404.3513,4475277.739,104689607,47,54,Mount Washington
584411.9524,4475120.361,104689616,47,54,Mount Washington
584960.0553,4475195.949,106069909,47,54,Mount Washington
584501.047,4475281.438,105224962,47,54,Mount Washington
584581.0793,4475287.414,105224989,47,54,Mount Washington
584675.8735,4475276.161,105225001,47,54,Mount Washington
584753.1274,4475270.496,105225014,47,54,Mount Washington
584955.7545,4475271.48,105225028,47,54,Mount Washington
584413.863,4475095.36,104635892,47,54,Mount Washington
584598.348,4475700.485,760849106,47,54,Mount Washington
584387.3821,4475629.677,760849117,47,54,Mount Washington
584492.0058,4475465.543,105751262,47,54,Mount Washington
584560.4707,4475468.669,105885196,47,54,Mount Washington
584428.7644,4474941.461,105100246,47,54,Mount Washington
584178.5508,4474859.304,104383533,47,54,Mount Washington
584830.7771,4475621.872,104843146,47,54,Mount Washington
584834.1074,4475545.02,104843160,47,54,Mount Washington
584837.8983,4475482.939,104843167,47,54,Mount Washington
584731.5785,4475839.172,105237098,47,54,Mount Washington
584354.204,4475682.236,105762222,47,54,Mount Washington
584294.8988,4475395.182,105697089,47,54,Mount Washington
584770.1124,4475121.261,104527301,47,54,Mount Washington
584961.607,4475123.43,104527312,47,54,Mount Washington
585834.9157,4475004.591,107677847,47,73,South Side Slopes
585649.0435,4475537.649,104533482,47,73,South Side Slopes
586654.1372,4474693.691,105191642,47,73,South Side Slopes
585993.7541,4474926.38,104866333,47,73,South Side Slopes
586035.6799,4474841.856,106048291,47,73,South Side Slopes
586555.4924,4474978.64,106048403,47,73,South Side Slopes
585845.8701,4474783.007,106050750,47,73,South Side Slopes
586263.2563,4475004.335,105789605,47,73,South Side Slopes
586314.732,4474937.33,105789623,47,73,South Side Slopes
585096.9331,4475769.065,105207357,47,73,South Side Slopes
586389.7185,4475239.269,104817555,47,73,South Side Slopes
586067.353,4475155.962,105015966,47,73,South Side Slopes
586070.5792,4475112.924,105015972,47,73,South Side Slopes
586020.6645,4475020.541,107572139,47,73,South Side Slopes
585946.2715,4475057.544,104890179,47,73,South Side Slopes
586074.937,4475070.356,104890186,47,73,South Side Slopes
586063.0187,4475196.488,104824986,47,73,South Side Slopes
585960.0664,4475184.871,104824994,47,73,South Side Slopes
585924.265,4475012.186,105153369,47,73,South Side Slopes
586518.7816,4475083.548,106012497,47,73,South Side Slopes
585964.92,4475099.023,105100406,47,73,South Side Slopes
585959.7133,4475282.983,105232656,47,73,South Side Slopes
586196.4167,4474935.513,1025816900,47,73,South Side Slopes
586194.0125,4474966.77,1025816901,47,73,South Side Slopes
586176.2982,4475240.398,1025817055,47,73,South Side Slopes
586146.7038,4475157.806,1025817060,47,73,South Side Slopes
586142.0518,4475028.097,1025817067,47,73,South Side Slopes
586173.5254,4474967.211,105169607,47,73,South Side Slopes
586450.933,4475184.855,105235286,47,73,South Side Slopes
586412.5366,4475080.734,105235291,47,73,South Side Slopes
585836.0123,4474968.101,107661040,47,73,South Side Slopes
586057.6259,4475250.147,104712227,47,73,South Side Slopes
586141.6809,4475222.781,104712243,47,73,South Side Slopes
586146.2134,4475163.562,104712269,47,73,South Side Slopes
586151.4544,4475105.461,104712279,47,73,South Side Slopes
586157.3868,4475044.781,104712287,47,73,South Side Slopes
586212.2564,4475081.681,104712301,47,73,South Side Slopes
586344.0772,4475017.91,104517640,47,73,South Side Slopes
586119.555,4475286.905,104911976,47,73,South Side Slopes
586072.6357,4475294.381,104911984,47,73,South Side Slopes
586576.2068,4475155.383,107473154,47,73,South Side Slopes
586350.2545,4474856.575,105247108,47,73,South Side Slopes
586405.1408,4474853.056,105247125,47,73,South Side Slopes
586182.2176,4475319.587,1025833103,47,73,South Side Slopes
586040.2479,4475299.105,1831532922,47,73,South Side Slopes
585980.0205,4475310.714,1831532923,47,73,South Side Slopes
587087.663,4478265.118,106044439,48,7,Bedford Dwellings
586829.3432,4478213.005,104939594,48,7,Bedford Dwellings
587247.6404,4478238.86,105731641,48,7,Bedford Dwellings
587155.4062,4478302.52,105734368,48,7,Bedford Dwellings
586586.5709,4478095.924,104625953,48,7,Bedford Dwellings
586449.7117,4478018.696,104625973,48,7,Bedford Dwellings
587149.2463,4478299.118,1252047129,48,7,Bedford Dwellings
587175.7378,4478236.724,1252047144,48,7,Bedford Dwellings
586470.0006,4478144.135,2394277494,48,7,Bedford Dwellings
586518.2849,4478057.389,2394278127,48,7,Bedford Dwellings
586219.8737,4477882.149,104724241,48,7,Bedford Dwellings
586146.5893,4476726.26,656281213,48,11,Bluff
585483.7532,4476857.903,684791935,48,11,Bluff
585494.7184,4476857.396,684791960,48,11,Bluff
586549.3601,4476758.19,105128097,48,11,Bluff
586548.1712,4476710.584,105128102,48,11,Bluff
586545.8024,4476655.692,105128108,48,11,Bluff
586280.7423,4476770.501,106046773,48,11,Bluff
586279.0546,4476721.867,106046782,48,11,Bluff
586277.0059,4476672.897,106046797,48,11,Bluff
586273.8775,4476608.66,106046836,48,11,Bluff
586386.3449,4476768.099,107489788,48,11,Bluff
586383.7569,4476715.936,107489801,48,11,Bluff
586381.5851,4476667.408,107489814,48,11,Bluff
585372.3921,4476756.93,104738167,48,11,Bluff
585379.5419,4476862.71,104738187,48,11,Bluff
585381.6397,4476887.779,104738194,48,11,Bluff
585380.2285,4476931.958,104738201,48,11,Bluff
585913.9484,4476731.015,105919942,48,11,Bluff
586849.1342,4476707.262,684669418,48,11,Bluff
585780.1883,4476481.828,686445550,48,11,Bluff
585436.311,4476514.978,686446347,48,11,Bluff
585327.7845,4476862.464,105012771,48,11,Bluff
585801.1141,4476844.146,105012782,48,11,Bluff
585956.5369,4476837.724,105012793,48,11,Bluff
586074.6124,4476831.953,105012799,48,11,Bluff
586152.1022,4476826.649,105012808,48,11,Bluff
586282.6413,4476819.947,105012817,48,11,Bluff
586387.1553,4476815.523,105012826,48,11,Bluff
586551.5958,4476807.707,105012837,48,11,Bluff
586702.2152,4476801.645,105012846,48,11,Bluff
586976.3657,4476789.902,105012860,48,11,Bluff
585680.2528,4476472.014,686448336,48,11,Bluff
585322.5532,4476762.457,105804316,48,11,Bluff
585331.0507,4476915.3,105804380,48,11,Bluff
585950.7042,4476744.282,105149423,48,11,Bluff
585949.8983,4476728.763,105149433,48,11,Bluff
585576.3982,4476902.535,104824610,48,11,Bluff
585573.4521,4476853.765,104824618,48,11,Bluff
585946.6437,4476676.771,104957085,48,11,Bluff
586287.0775,4476918.636,105096555,48,11,Bluff
586392.5803,4476914.412,105096565,48,11,Bluff
586556.9602,4476906.518,105096583,48,11,Bluff
586707.1883,4476899.652,105096602,48,11,Bluff
586995.221,4476879.889,105097439,48,11,Bluff
586380.277,4476626.361,106343607,48,11,Bluff
586696.7738,4476679.586,106343630,48,11,Bluff
586895.2785,4476674.503,339260713,48,11,Bluff
587008.3087,4476717.823,339261144,48,11,Bluff
586149.6385,4476775.342,105758174,48,11,Bluff
586147.0568,4476732.083,105758181,48,11,Bluff
585318.3289,4476619.443,1252114607,48,11,Bluff
585688.3343,4476739.988,1252114608,48,11,Bluff
585440.9622,4476752.76,1252114613,48,11,Bluff
586958.3568,4476719.775,5317313740,48,11,Bluff
586856.7325,4476893.28,104645882,48,11,Bluff
586855.7942,4476843.245,104645892,48,11,Bluff
586853.1665,4476794.8,104645899,48,11,Bluff
586851.374,4476745.277,104645907,48,11,Bluff
586410.8904,4476536.724,5317313911,48,11,Bluff
586198.147,4476536.05,5317313986,48,11,Bluff
585953.0981,4476782.576,2588527102,48,11,Bluff
585874.7024,4476786.229,2588527104,48,11,Bluff
586068.6144,4476737.52,107600492,48,11,Bluff
585427.985,4476575.609,104717412,48,11,Bluff
585941.5723,4476549.466,104717459,48,11,Bluff
585803.4791,4476894.652,104852739,48,11,Bluff
585959.046,4476885.19,104852745,48,11,Bluff
586076.9939,4476880.117,104852757,48,11,Bluff
586153.8328,4476876.049,104852762,48,11,Bluff
586284.5982,4476869.505,104852770,48,11,Bluff
586390.243,4476864.794,104852781,48,11,Bluff
586553.8549,4476856.658,104852792,48,11,Bluff
586705.0508,4476851.279,104852802,48,11,Bluff
586978.1425,4476834.129,104852810,48,11,Bluff
587061.0674,4476788.232,104852831,48,11,Bluff
586700.4189,4476750.9,107543361,48,11,Bluff
585792.917,4477136.213,1436093654,48,17,Central Business District
585964.6199,4477017.419,656281248,48,17,Central Business District
585212.5424,4476862.385,684792169,48,17,Central Business District
585792.3539,4477147.608,736437258,48,17,Central Business District
585929.7228,4477154.267,736437279,48,17,Central Business District
585884.5996,4477141.516,736437398,48,17,Central Business District
585862.5387,4477138.443,871704777,48,17,Central Business District
585971.9601,4477185.659,871704781,48,17,Central Business District
585882.8562,4477152.276,871704838,48,17,Central Business District
585862.4553,4477149.422,871704845,48,17,Central Business District
585296.143,4476863.369,104361808,48,17,Central Business District
585573.982,4477379.82,1362263201,48,17,Central Business District
585660.6648,4477441.581,4469460367,48,17,Central Business District
585737.7002,4477303.482,4469460368,48,17,Central Business District
585809.5276,4477533.564,104566749,48,17,Central Business District
585777.9476,4477021.995,4626749818,48,17,Central Business District
585806.6377,4476941.771,105096508,48,17,Central Business District
585961.6397,4476934.145,105096521,48,17,Central Business District
586078.8397,4476928.397,105096530,48,17,Central Business District
585281.5142,4476891.379,104573452,48,17,Central Business District
585859.8683,4476979.216,1252114614,48,17,Central Business District
585857.7222,4476939.259,1252114615,48,17,Central Business District
585581.0331,4477388.493,684842393,48,17,Central Business District
585557.7757,4477361.029,684842445,48,17,Central Business District
585721.2874,4477476.168,684842512,48,17,Central Business District
586083.9282,4477028.869,105773523,48,17,Central Business District
586128.0034,4477160.83,105711303,48,24,Crawford-Roberts
586212.9072,4477208.978,105711313,48,24,Crawford-Roberts
586082.7609,4477004.221,656281214,48,24,Crawford-Roberts
586157.6105,4476925.206,656281266,48,24,Crawford-Roberts
585819.7447,4477543.483,656281310,48,24,Crawford-Roberts
586141.2087,4477486.937,106041333,48,24,Crawford-Roberts
586321.5197,4477513.036,105912959,48,24,Crawford-Roberts
585969.0746,4477628.425,106044399,48,24,Crawford-Roberts
586037.5643,4477668.267,106044406,48,24,Crawford-Roberts
586051.5956,4477862.895,106047699,48,24,Crawford-Roberts
586334.6677,4476993.399,107557838,48,24,Crawford-Roberts
586135.378,4477282.222,104608744,48,24,Crawford-Roberts
586153.2816,4477249.945,104608751,48,24,Crawford-Roberts
586170.6284,4476999.914,107559791,48,24,Crawford-Roberts
586308.0106,4477653.405,104677616,48,24,Crawford-Roberts
586352.6721,4477579.35,104677621,48,24,Crawford-Roberts
586037.277,4477547.089,105009419,48,24,Crawford-Roberts
586082.5868,4477468.1,105009435,48,24,Crawford-Roberts
586020.4749,4477537.471,105731498,48,24,Crawford-Roberts
586089.7522,4477578.2,105731504,48,24,Crawford-Roberts
586234.5551,4477659.697,105731514,48,24,Crawford-Roberts
586083.232,4477012.686,107635725,48,24,Crawford-Roberts
586108.2782,4477544.83,105742112,48,24,Crawford-Roberts
586254.8156,4477623.795,105742117,48,24,Crawford-Roberts
585844.9187,4477669.265,107579535,48,24,Crawford-Roberts
585859.0302,4477445.251,104566757,48,24,Crawford-Roberts
585891.7544,4477387.454,104566764,48,24,Crawford-Roberts
585997.741,4477200.853,104566771,48,24,Crawford-Roberts
586007.9887,4477182.276,104566775,48,24,Crawford-Roberts
586047.0164,4477112.751,104566783,48,24,Crawford-Roberts
585886.7218,4477582.23,105879637,48,24,Crawford-Roberts
586167.8443,4476924.857,105096542,48,24,Crawford-Roberts
586443.3613,4476912.522,105096576,48,24,Crawford-Roberts
586358.7088,4477520.703,105883870,48,24,Crawford-Roberts
586185.4009,4477631.966,1252109230,48,24,Crawford-Roberts
586134.2795,4477722.145,1252109231,48,24,Crawford-Roberts
586532.8601,4477026.326,106086621,48,24,Crawford-Roberts
586609.1064,4477021.323,106086630,48,24,Crawford-Roberts
586445.6392,4476988.562,106087665,48,24,Crawford-Roberts
586462.5612,4477356.01,105170389,48,24,Crawford-Roberts
586162.7723,4477297.935,104843918,48,24,Crawford-Roberts
586173.5329,4477304.109,104843924,48,24,Crawford-Roberts
586227.6893,4477335.162,104843926,48,24,Crawford-Roberts
586290.5244,4477371.2,104843929,48,24,Crawford-Roberts
586455.1919,4477477.854,656068475,48,24,Crawford-Roberts
586401.7548,4477321.371,3567113371,48,24,Crawford-Roberts
585939.5412,4477490.97,104782672,48,24,Crawford-Roberts
585979.7056,4477430.117,104782683,48,24,Crawford-Roberts
586080.6983,4477250.864,104782720,48,24,Crawford-Roberts
585571.7449,4477404.873,684842352,48,24,Crawford-Roberts
585551.5424,4477398.814,684842389,48,24,Crawford-Roberts
585715.995,4477485.777,684842444,48,24,Crawford-Roberts
586128.6499,4477181.32,1252057877,48,24,Crawford-Roberts
586117.93,4477177.5,1252057879,48,24,Crawford-Roberts
586098.8558,4477211.984,1252057910,48,24,Crawford-Roberts
586108.556,4477218.179,1252057919,48,24,Crawford-Roberts
586097.333,4477221.969,1252057927,48,24,Crawford-Roberts
586520.782,4477413.234,1252057940,48,24,Crawford-Roberts
586472.2564,4477497.035,104786366,48,24,Crawford-Roberts
586433.3372,4477564.317,104786378,48,24,Crawford-Roberts
586409.1661,4477606.057,104786384,48,24,Crawford-Roberts
586364.574,4477684.354,104786389,48,24,Crawford-Roberts
586343.5576,4477721.779,104786392,48,24,Crawford-Roberts
586291.7225,4477811.96,104786408,48,24,Crawford-Roberts
586077.0929,4477690.025,104658356,48,24,Crawford-Roberts
586027.7276,4477775.151,104658369,48,24,Crawford-Roberts
586267.5275,4477799.214,104724223,48,24,Crawford-Roberts
586173.7083,4477078.737,105773533,48,24,Crawford-Roberts
586260.0385,4477126.824,105773550,48,24,Crawford-Roberts
586327.0105,4477163.21,105773556,48,24,Crawford-Roberts
586389.2257,4477200.129,105773566,48,24,Crawford-Roberts
586457.1985,4477239.348,105773576,48,24,Crawford-Roberts
590380.9044,4475819.464,104212938,48,37,Greenfield
590926.5408,4475763.329,105797364,48,37,Greenfield
590752.001,4475841.701,686516298,48,37,Greenfield
590701.0195,4475907.04,686516375,48,37,Greenfield
590087.0137,4475677.642,104507187,48,37,Greenfield
590794.9701,4475868.455,5320856302,48,37,Greenfield
590613.4728,4475888.284,5320856763,48,37,Greenfield
590684.0184,4475860.029,5320856773,48,37,Greenfield
