FID,highway,lat,lon,osmid,ref,out_pgh,river_bge,ngh_name
5716, ,40.4344656,-80.0154504,104901109, ,0,0,Mount Washington
5717, ,40.4331074,-80.0157421,104901113, ,0,0,Mount Washington
5718, ,40.4676334,-79.9799429,104901146, ,0,0,Troy Hill
5719, ,40.4678021,-79.9803363,104901155, ,0,0,Troy Hill
5720, ,40.4680519,-79.9808775,104901167, ,0,0,Troy Hill
5721, ,40.4658104,-79.8997815,104901321, ,0,0,Lincoln-Lemington-Belmar
5722, ,40.4666101,-79.898626,104901327, ,0,0,Lincoln-Lemington-Belmar
5723, ,40.4686354,-79.8984065,104901340, ,0,0,Lincoln-Lemington-Belmar
5724, ,40.4614477,-80.0063715,104901385, ,0,0,Fineview
5725, ,40.4615459,-80.0058615,104901395, ,0,0,Fineview
5726, ,40.4141558,-80.0150415,104901540, ,0,0,Beechview
5727, ,40.3894699,-79.9755353,104901619, ,0,0,Carrick
5728, ,40.3895884,-79.9749506,104901632, ,0,0,Carrick
5729, ,40.3898724,-79.9737758,104901638, ,0,0,Carrick
5730, ,40.3902176,-79.9714154,104901671, ,1,0,
5731, ,40.3908264,-79.9702084,104901680, ,1,0,
5732, ,40.3912146,-79.9694681,104901689, ,1,0,
5733, ,40.3925056,-79.9673411,104901753, ,1,0,
5734, ,40.4153608,-79.9442624,104901885, ,0,0,Hazelwood
5735, ,40.4870088,-79.9216632,104901896, ,0,0,Morningside
5736, ,40.486968,-79.9212448,104901908, ,0,0,Morningside
5737,traffic_signals,40.4645444,-80.0579637,104901926, ,1,0,
5738, ,40.4644224,-80.0592979,104901951, ,1,0,
5739, ,40.3834081,-79.97009,104901962, ,1,0,
5740, ,40.3833841,-79.9692157,104901966, ,1,0,
5741, ,40.3833509,-79.9685692,104901970, ,1,0,
5742, ,40.3832487,-79.9668686,104901982, ,1,0,
5743, ,40.4509998,-79.9611844,104902413, ,0,0,Upper Hill
5744, ,40.4510941,-79.9611341,104902422, ,0,0,Upper Hill
5745, ,40.4515018,-79.9609082,104902427, ,0,0,Upper Hill
5746, ,40.4519967,-79.9606193,104902433, ,0,0,Upper Hill
5747, ,40.4747253,-79.9196525,104902802, ,0,0,Highland Park
5748, ,40.3968446,-79.9897474,104902847, ,0,0,Carrick
5749, ,40.3956332,-79.989034,104902855, ,0,0,Carrick
5750, ,40.394093,-79.9882239,104902870, ,0,0,Carrick
5751, ,40.3933024,-79.9883312,104902877, ,0,0,Carrick
5752, ,40.3997799,-79.9910617,104902888, ,0,0,Carrick
5753, ,40.398828,-79.9909061,104902894, ,0,0,Carrick
5754, ,40.3978414,-79.9904287,104902902, ,0,0,Carrick
5755, ,40.464169,-80.002275,104902923, ,0,0,Fineview
5756, ,40.427066,-80.0131779,104902936, ,0,0,Mount Washington
5757, ,40.4270803,-80.0142025,104902942, ,0,0,Mount Washington
5758, ,40.3964605,-79.9742078,104903444, ,1,0,
5759, ,40.4962672,-79.9370185,104903827, ,1,0,
5760, ,40.496061,-79.9350586,104903838, ,1,0,
5761, ,40.4960471,-79.9345952,104903845, ,1,0,
5762, ,40.4960097,-79.9332263,104903857, ,1,0,
5763, ,40.4959763,-79.9318695,104903867, ,1,0,
5764, ,40.4959581,-79.9311316,104903881, ,1,0,
5765, ,40.4960071,-79.9307265,104903894, ,1,0,
5766, ,40.4960397,-79.9304261,104903903, ,1,0,
5767, ,40.4775388,-80.0383936,104903918, ,0,0,Brighton Heights
5768, ,40.4773486,-80.0394559,104903930, ,0,0,Brighton Heights
5769, ,40.4772157,-80.0401976,104903935, ,0,0,Brighton Heights
5770, ,40.448767,-79.857685,104904294, ,1,0,
5771,traffic_signals,40.4497342,-79.8575458,104904301, ,1,0,
5772, ,40.4515055,-79.8573213,104904313, ,1,0,
5773, ,40.452348,-79.8572148,104904327, ,1,0,
5774,traffic_signals,40.4569138,-79.8574039,104904337, ,1,0,
5775, ,40.4579593,-79.8583781,104904342, ,1,0,
5776, ,40.4579757,-79.8589613,104904354, ,1,0,
5777, ,40.4580569,-79.8602167,104904361, ,1,0,
5778, ,40.4581671,-79.8610166,104904369, ,1,0,
5779, ,40.4581857,-79.8612727,104904382, ,1,0,
5780, ,40.4581798,-79.8618306,104904388, ,1,0,
5781, ,40.4601032,-79.8630894,104904418, ,1,0,
5782,traffic_signals,40.4614136,-79.8630612,104904429, ,1,0,
5783, ,40.463337,-79.8650651,104904462, ,1,0,
5784, ,40.3799904,-79.9007662,104904754, ,1,0,
5785, ,40.3792591,-79.9031748,104904764, ,1,0,
5786, ,40.3753824,-79.9048311,104904826, ,1,0,
5787, ,40.4222584,-79.9239786,104904953, ,0,0,Squirrel Hill South
5788, ,40.4216407,-79.9239388,104904962, ,0,0,Squirrel Hill South
5789, ,40.4193379,-79.9238707,104904983, ,0,0,Squirrel Hill South
5790, ,40.4181544,-79.9242429,104904992, ,0,0,Squirrel Hill South
5791, ,40.4580996,-79.9222496,104905075, ,0,0,Shadyside
5792, ,40.4567912,-79.9224548,104905087, ,0,0,Shadyside
5793,traffic_signals,40.4558769,-79.9225492,104905102, ,0,0,Shadyside
5794, ,40.4552547,-79.9221835,104905111, ,0,0,Shadyside
5795, ,40.4545315,-79.9217167,104905120, ,0,0,Shadyside
5796, ,40.4537047,-79.9212015,104905128, ,0,0,Shadyside
5797,traffic_signals,40.4528871,-79.9207154,104905150, ,0,0,Squirrel Hill North
5798, ,40.4514761,-79.920285,104905161, ,0,0,Point Breeze
5799, ,40.4520935,-79.9204693,104905169, ,0,0,Point Breeze
5800, ,40.4512105,-79.920223,104905178, ,0,0,Point Breeze
5801, ,40.4483742,-79.9213163,104905187, ,0,0,Point Breeze
5802, ,40.4457239,-79.921064,104905216, ,0,0,Point Breeze
5803, ,40.4427684,-79.9201895,104905229, ,0,0,Squirrel Hill North
5804,traffic_signals,40.4418183,-79.9198965,104905242, ,0,0,Squirrel Hill North
5805, ,40.4402838,-79.9195704,104905252, ,0,0,Squirrel Hill North
5806, ,40.4399789,-79.9195586,104905261, ,0,0,Squirrel Hill North
5807, ,40.4391057,-79.9194841,104905272, ,0,0,Squirrel Hill North
5808,traffic_signals,40.4380457,-79.9193494,104905283, ,0,0,Squirrel Hill South
5809, ,40.436234,-79.9191103,104905305, ,0,0,Squirrel Hill South
5810,traffic_signals,40.43229,-79.918236,104905329, ,0,0,Squirrel Hill South
5811,traffic_signals,40.4319232,-79.9181901,104905345, ,0,0,Squirrel Hill South
5812, ,40.4310579,-79.9191231,104905356, ,0,0,Squirrel Hill South
5813, ,40.4306067,-79.9196179,104905367, ,0,0,Squirrel Hill South
5814, ,40.4295365,-79.9207916,104905374, ,0,0,Squirrel Hill South
5815,traffic_signals,40.4291703,-79.9211932,104905387, ,0,0,Squirrel Hill South
5816, ,40.4287316,-79.9216683,104905392, ,0,0,Squirrel Hill South
5817, ,40.4283952,-79.9220312,104905405, ,0,0,Squirrel Hill South
5818, ,40.4276767,-79.9227981,104905414, ,0,0,Squirrel Hill South
5819, ,40.4273811,-79.9229835,104905452, ,0,0,Squirrel Hill South
5820, ,40.4267844,-79.9232435,104905472, ,0,0,Squirrel Hill South
5821, ,40.426608,-79.9233204,104905482, ,0,0,Squirrel Hill South
5822, ,40.426235,-79.9234829,104905492, ,0,0,Squirrel Hill South
5823, ,40.4257445,-79.9236967,104905499, ,0,0,Squirrel Hill South
5824,traffic_signals,40.4253344,-79.9238754,104905513, ,0,0,Squirrel Hill South
5825, ,40.4249514,-79.9239034,104905533, ,0,0,Squirrel Hill South
5826, ,40.4246003,-79.9239166,104905548, ,0,0,Squirrel Hill South
5827, ,40.4238773,-79.9239442,104905560, ,0,0,Squirrel Hill South
5828, ,40.4232693,-79.9241751,104905572, ,0,0,Squirrel Hill South
5829, ,40.4517806,-80.0712906,104905852, ,0,0,Windgap
5830, ,40.4528577,-80.0730151,104905861, ,0,0,Windgap
5831, ,40.4531934,-80.0734181,104905873, ,0,0,Windgap
5832, ,40.4544589,-79.9735065,104907695, ,0,0,Strip District
5833, ,40.4249023,-79.9902105,104907721, ,0,0,Allentown
5834, ,40.3797048,-79.9901762,104907792, ,0,0,Overbrook
5835, ,40.474177,-80.0370088,104908011, ,0,0,Brighton Heights
5836, ,40.4745136,-80.0383283,104908020, ,0,0,Brighton Heights
5837, ,40.4744911,-80.0390215,104908032, ,0,0,Brighton Heights
5838, ,40.4642122,-80.0076659,104908229, ,0,0,Fineview
5839, ,40.4641336,-80.0082577,104908239, ,0,0,Fineview
5840, ,40.4335848,-79.8891553,104908353, ,1,0,
5841, ,40.4327635,-79.8896462,104908358, ,1,0,
5842, ,40.4352054,-79.8879683,104908373, ,1,0,
5843, ,40.4353728,-79.8870885,104908435, ,1,0,
5844,turning_circle,40.3935002,-79.9172342,104908624, ,0,0,New Homestead
5845, ,40.366778,-79.9075902,104908649, ,0,0,Lincoln Place
5846, ,40.493147,-79.907804,104908905, ,1,0,
5847, ,40.4939384,-79.9078407,104908912, ,1,0,
5848, ,40.4608098,-80.0547017,104909243, ,0,0,Sheraden
5849, ,40.4605451,-80.0544882,104909247, ,0,0,Sheraden
5850, ,40.4595379,-80.0541582,104909305, ,0,0,Sheraden
5851, ,40.4892458,-80.0470569,104909931, ,1,0,
5852, ,40.4888446,-80.0477176,104909945, ,1,0,
5853, ,40.4155413,-80.0003471,104911013, ,0,0,Beltzhoover
5854, ,40.460096,-80.0161267,104911744, ,0,0,Perry South
5855, ,40.4626756,-80.0174555,104911757, ,0,0,Perry South
5856, ,40.4630925,-80.0175886,104911763, ,0,0,Perry South
5857, ,40.4639631,-80.0178106,104911773, ,0,0,Perry South
5858, ,40.4641541,-80.0178724,104911785, ,0,0,Perry South
5859, ,40.4645224,-80.0179888,104911793, ,0,0,Perry South
5860, ,40.4663076,-80.0180694,104911813, ,0,0,Perry South
5861, ,40.489965,-80.0550404,104911836, ,1,0,
5862, ,40.4886771,-80.0554693,104911856, ,1,0,
5863, ,40.4237599,-79.9848034,104911976, ,0,0,South Side Slopes
5864, ,40.4238321,-79.9853554,104911984, ,0,0,South Side Slopes
5865, ,40.4943127,-80.0344175,104912116, ,1,0,
5866, ,40.3769465,-79.979153,104912254, ,1,0,
5867, ,40.4809001,-80.0116676,104912705, ,0,0,Perry North
5868, ,40.4826603,-80.0119078,104912737, ,0,0,Perry North
5869, ,40.4831666,-80.0115124,104912747, ,0,0,Perry North
5870, ,40.4175032,-79.9694773,104913818, ,0,0,Arlington
5871, ,40.4161412,-79.9697053,104913826, ,0,0,Arlington
5872, ,40.4157675,-79.9697669,104913837, ,0,0,Arlington
5873, ,40.4197025,-79.9690535,104913860, ,0,0,South Side Slopes
5874, ,40.4192594,-79.9691581,104913868, ,0,0,South Side Slopes
5875, ,40.4187673,-79.9692493,104913876, ,0,0,South Side Slopes
5876, ,40.4183895,-79.9693163,104913889, ,0,0,South Side Slopes
5877, ,40.4351984,-80.0528015,104914013, ,0,0,Westwood
5878, ,40.4103437,-79.9405053,104914569, ,0,0,Hazelwood
5879, ,40.4094296,-79.9401888,104914579, ,0,0,Hazelwood
5880, ,40.4084198,-79.9400598,104914585, ,0,0,Hazelwood
5881, ,40.4080412,-79.9400225,104914601, ,0,0,Hazelwood
5882, ,40.4076527,-79.9399708,104914607, ,0,0,Hazelwood
5883, ,40.4064679,-79.9397291,104914619, ,0,0,Hazelwood
5884, ,40.406339,-79.9396803,104914632, ,0,0,Hazelwood
5885, ,40.4055122,-79.9394496,104914641, ,0,0,Hazelwood
5886, ,40.4051083,-79.939345,104914653, ,0,0,Hazelwood
5887, ,40.4047527,-79.9392557,104914663, ,0,0,Hazelwood
5888, ,40.4043777,-79.9391449,104914672, ,0,0,Hazelwood
5889, ,40.4039946,-79.9388451,104914683, ,0,0,Hazelwood
5890, ,40.4036549,-79.9385736,104914697, ,0,0,Hazelwood
5891, ,40.4034758,-79.9384161,104914710, ,0,0,Hazelwood
5892, ,40.4032761,-79.9382627,104914723, ,0,0,Hazelwood
5893, ,40.4029659,-79.9379911,104914738, ,0,0,Hazelwood
5894, ,40.4027541,-79.9377957,104914753, ,0,0,Hazelwood
5895, ,40.4017086,-79.9386736,104914798, ,0,0,Hazelwood
5896, ,40.4013522,-79.9390524,104914810, ,0,0,Hazelwood
5897,traffic_signals,40.4010035,-79.939404,104914820, ,0,0,Hazelwood
5898, ,40.4546785,-80.0009946,104914864, ,0,0,East Allegheny
5899, ,40.4549615,-79.9995026,104914880, ,0,0,East Allegheny
5900, ,40.4551982,-79.998254,104914890, ,0,0,East Allegheny
5901, ,40.405532,-79.9165376,104914915, ,1,0,
5902, ,40.4586207,-80.0118722,104914978, ,0,0,Central Northside
5903, ,40.458243,-80.0138753,104914987, ,0,0,Central Northside
5904, ,40.4581468,-80.0143849,104914995, ,0,0,Central Northside
5905, ,40.4580508,-80.0148941,104915004, ,0,0,Central Northside
5906, ,40.4579496,-80.0154309,104915016, ,0,0,Central Northside
5907, ,40.4578568,-80.0159228,104915027, ,0,0,Central Northside
5908, ,40.399017,-79.9962108,104915046, ,0,0,Carrick
5909, ,40.3976244,-79.9960408,104915059, ,0,0,Carrick
5910, ,40.4163488,-80.0752094,104918153, ,0,0,East Carnegie
5911, ,40.4160503,-80.0748055,104918160, ,0,0,East Carnegie
5912, ,40.4152384,-80.0737453,104918183, ,0,0,East Carnegie
5913, ,40.4149651,-80.0733902,104918189, ,0,0,East Carnegie
5914, ,40.4147052,-80.0730532,104918198, ,0,0,East Carnegie
5915, ,40.4062071,-79.9326434,104918624, ,0,0,Glen Hazel
5916, ,40.4068591,-79.9326397,104918632, ,0,0,Glen Hazel
5917,turning_circle,40.4075635,-79.9324071,104918643, ,0,0,Glen Hazel
5918, ,40.4629602,-80.0537554,104918711, ,0,0,Esplen
5919, ,40.4432305,-80.0532337,104919309, ,0,0,Crafton Heights
5920, ,40.443737,-80.05283,104919319, ,0,0,Crafton Heights
5921, ,40.4495508,-79.9343526,104919424, ,0,0,Shadyside
5922, ,40.4498017,-79.9335942,104919434, ,0,0,Shadyside
5923, ,40.4218154,-80.0116547,104919545, ,0,0,Mount Washington
5924, ,40.4204675,-80.0120547,104919562, ,0,0,Mount Washington
5925, ,40.4779265,-79.9207758,104919809, ,0,0,Highland Park
5926, ,40.4771962,-79.9189175,104919817, ,0,0,Highland Park
5927, ,40.4769106,-79.9181557,104919824, ,0,0,Highland Park
5928, ,40.4358643,-80.0145968,104919842, ,0,0,Mount Washington
5929, ,40.4343872,-80.0149011,104919853, ,0,0,Mount Washington
5930, ,40.43304,-80.0151816,104919870, ,0,0,Mount Washington
5931, ,40.4323622,-80.0153398,104919876, ,0,0,Mount Washington
5932, ,40.4319868,-80.0154084,104919888, ,0,0,Mount Washington
5933, ,40.4305419,-80.0157326,104919900, ,0,0,Mount Washington
5934, ,40.4242729,-79.9201809,104919981, ,0,0,Squirrel Hill South
5935, ,40.4567475,-80.0784854,104920006, ,0,0,Windgap
5936, ,40.4577884,-80.0781512,104920014, ,0,0,Windgap
5937, ,40.457572,-80.0777831,104920026, ,0,0,Windgap
5938, ,40.4587618,-80.076911,104920038, ,0,0,Windgap
5939, ,40.485948,-79.925134,104920232, ,0,0,Morningside
5940, ,40.4850626,-79.9239323,104920240, ,0,0,Morningside
5941, ,40.3855661,-80.0200524,104920294, ,1,0,
5942, ,40.4884779,-80.0264639,104920542, ,0,0,Perry North
5943, ,40.458944,-79.9498127,104920623, ,0,0,Bloomfield
5944, ,40.4582653,-79.9483373,104920638, ,0,0,Bloomfield
5945, ,40.3877528,-80.0133823,104920654, ,0,0,Brookline
5946, ,40.3883509,-80.0126315,104920667, ,0,0,Brookline
5947, ,40.3886448,-80.012259,104920678, ,0,0,Brookline
5948, ,40.389176,-80.0116082,104920688, ,0,0,Brookline
5949, ,40.3894716,-80.0112619,104920697, ,0,0,Brookline
5950, ,40.3898066,-80.010838,104920710, ,0,0,Brookline
5951, ,40.3901404,-80.0104249,104920720, ,0,0,Brookline
5952, ,40.3785735,-79.9094532,104921204, ,1,0,
5953, ,40.3787312,-79.9101137,104921227, ,1,0,
5954, ,40.4868233,-80.0369595,104921248, ,0,0,Brighton Heights
5955, ,40.4872864,-80.0362725,104921266, ,0,0,Brighton Heights
5956, ,40.4869739,-80.0355915,104921275, ,0,0,Brighton Heights
5957, ,40.4886,-80.036461,104921307, ,0,0,Brighton Heights
5958, ,40.4720244,-80.0630444,104921395, ,1,0,
5959, ,40.4504912,-79.9596871,104921421, ,0,0,Upper Hill
5960, ,40.4509859,-79.9593934,104921429, ,0,0,Upper Hill
5961, ,40.4514873,-79.9590979,104921442, ,0,0,Upper Hill
5962, ,40.4523371,-79.9586347,104921448, ,0,0,Upper Hill
5963, ,40.4530221,-79.9582606,104921455, ,0,0,Upper Hill
5964, ,40.453369,-79.958074,104921466, ,0,0,Upper Hill
5965, ,40.4537494,-79.9578745,104921474, ,0,0,Upper Hill
5966, ,40.3849935,-79.9591251,104921531, ,1,0,
5967, ,40.4641333,-79.9490446,104921741, ,0,0,Bloomfield
5968, ,40.4644876,-79.9488308,104921754, ,0,0,Bloomfield
5969, ,40.4200832,-80.0269184,104921939, ,0,0,Beechview
5970, ,40.4251768,-79.9469635,104922060, ,0,0,Greenfield
5971, ,40.4239621,-79.9477793,104922099, ,0,0,Greenfield
5972, ,40.4231818,-79.9474074,104922116, ,0,0,Greenfield
5973, ,40.4795935,-80.0289744,104922128, ,0,0,Brighton Heights
5974, ,40.4795762,-80.0293419,104922142, ,0,0,Brighton Heights
5975, ,40.4802977,-80.0302015,104922161, ,0,0,Brighton Heights
5976, ,40.480747,-80.0302381,104922170, ,0,0,Brighton Heights
5977, ,40.3806769,-79.9069675,104922189, ,1,0,
5978, ,40.3809384,-79.9074288,104922200, ,1,0,
5979, ,40.3813249,-79.9082343,104922205, ,1,0,
5980, ,40.4326458,-80.0538639,104922511, ,0,0,Westwood
5981, ,40.4326332,-80.0542552,104922521, ,0,0,Westwood
5982, ,40.4326379,-80.0559957,104922530, ,0,0,Westwood
5983, ,40.4087617,-80.0217421,104922549, ,0,0,Beechview
5984, ,40.4086363,-80.0255239,104922571, ,0,0,Beechview
5985, ,40.4086101,-80.026408,104922581, ,0,0,Beechview
5986, ,40.4085817,-80.0273208,104922589, ,0,0,Beechview
5987, ,40.408549,-80.028222,104922596, ,0,0,Beechview
5988, ,40.4091005,-80.030003,104922624, ,0,0,Beechview
5989, ,40.3867186,-80.0354078,104923270, ,1,0,
5990, ,40.3861905,-80.0361817,104923279, ,1,0,
5991, ,40.3871276,-79.9266055,104923444, ,0,0,New Homestead
5992, ,40.4515761,-79.8745489,104923872, ,0,0,East Hills
5993, ,40.45089,-79.8748165,104923882, ,0,0,East Hills
5994, ,40.4499923,-79.8740937,104923919, ,0,0,East Hills
5995, ,40.3741422,-79.976525,104923941, ,1,0,
5996, ,40.3736865,-79.9777776,104923947, ,1,0,
5997, ,40.3734472,-79.9785431,104923954, ,1,0,
5998, ,40.3729365,-79.9795827,104923973, ,1,0,
5999, ,40.3726014,-79.9803257,104923990, ,1,0,
6000,traffic_signals,40.4431553,-79.9565686,104925160, ,0,0,North Oakland
6001, ,40.444424,-79.9581364,104925171, ,0,0,North Oakland
6002, ,40.4774141,-79.9314234,104925276, ,0,0,Morningside
6003, ,40.4773161,-79.9308998,104925291, ,0,0,Morningside
6004, ,40.4771268,-79.9299729,104925303, ,0,0,Morningside
6005, ,40.4770336,-79.92948,104925314, ,0,0,Morningside
6006, ,40.4766306,-79.9281447,104925347, ,0,0,Morningside
6007, ,40.4762857,-79.9270941,104925364, ,0,0,Highland Park
6008, ,40.4751244,-79.9236584,104925372, ,0,0,Highland Park
6009, ,40.4749696,-79.9231454,104925388, ,0,0,Highland Park
6010, ,40.4748084,-79.9226481,104925399, ,0,0,Highland Park
6011, ,40.4741868,-79.9207494,104925410, ,0,0,Highland Park
6012, ,40.4733343,-79.9179341,104925439, ,0,0,Highland Park
6013, ,40.4731702,-79.9150726,104925455, ,0,0,Highland Park
6014, ,40.4730592,-79.9144633,104925470, ,0,0,Highland Park
6015, ,40.4880616,-79.9366956,104926365, ,0,0,Stanton Heights
6016, ,40.4885466,-79.9356706,104926378, ,0,0,Stanton Heights
6017, ,40.4887727,-79.9350377,104926386, ,0,0,Stanton Heights
6018, ,40.4389133,-79.8888354,104926610, ,1,0,
6019, ,40.4599081,-80.0744544,104926805, ,0,0,Windgap
6020, ,40.4605749,-80.0740718,104926815, ,0,0,Windgap
6021, ,40.4736068,-79.8886041,104926835, ,0,0,Lincoln-Lemington-Belmar
6022, ,40.4923358,-80.016788,104927320, ,0,0,Perry North
6023, ,40.4922845,-80.0157924,104927334, ,0,0,Perry North
6024, ,40.4573122,-80.0157445,104927354, ,0,0,Central Northside
6025, ,40.4570291,-80.0168814,104927382, ,0,0,California-Kirkbride
6026, ,40.4574062,-80.0152567,104927406, ,0,0,Central Northside
6027, ,40.4575101,-80.014717,104927417, ,0,0,Central Northside
6028, ,40.4908463,-80.0165205,104927440, ,0,0,Perry North
6029, ,40.4915775,-80.0166508,104927445, ,0,0,Perry North
6030, ,40.4937187,-80.0170383,104927475, ,0,0,Perry North
6031, ,40.4945945,-80.0171966,104927490, ,0,0,Perry North
6032, ,40.4634312,-79.9005712,104927573, ,0,0,Homewood West
6033, ,40.4532324,-79.8995498,104928637, ,0,0,Homewood South
6034, ,40.4540754,-79.8989624,104928662, ,0,0,Homewood South
6035, ,40.4548453,-79.8984782,104928676, ,0,0,Homewood South
6036, ,40.4565201,-79.9310234,104929036, ,0,0,Shadyside
6037, ,40.436418,-80.0578929,104929716, ,0,0,Westwood
6038, ,40.4354695,-80.058093,104929726, ,1,0,Westwood
6039, ,40.4351533,-80.0580769,104929743, ,0,0,Westwood
6040, ,40.4344876,-80.0580007,104929758, ,1,0,
6041, ,40.4333635,-80.057924,104929768, ,1,0,
6042, ,40.4318194,-80.0577622,104929777, ,1,0,
6043, ,40.4462188,-79.9505191,104930984, ,0,0,North Oakland
6044, ,40.4463571,-79.9489127,104930999, ,0,0,North Oakland
6045, ,40.4465073,-79.9470489,104931010, ,0,0,Squirrel Hill North
6046, ,40.4699564,-80.0613768,104931060, ,1,0,
6047, ,40.4529128,-79.93834,104931497, ,0,0,Shadyside
6048, ,40.4522985,-79.9380125,104931517, ,0,0,Shadyside
6049, ,40.3731186,-79.9891861,104931577, ,1,0,
6050, ,40.3971123,-80.0332336,104932092, ,1,0,
6051, ,40.4440002,-80.0427899,104932318, ,0,0,Elliott
6052, ,40.4442627,-80.0424672,104932328, ,0,0,Elliott
6053, ,40.444522,-80.0421691,104932342, ,0,0,Crafton Heights
6054, ,40.444986,-80.041607,104932349, ,0,0,Elliott
6055, ,40.4572534,-79.9786307,104932371, ,0,0,Strip District
6056, ,40.4565791,-79.9778269,104932390, ,0,0,Strip District
6057, ,40.455898,-79.9770152,104932399, ,0,0,Strip District
6058, ,40.455332,-79.9763405,104932410, ,0,0,Strip District
6059, ,40.3938424,-80.0091107,104932681, ,0,0,Brookline
6060, ,40.3953481,-80.0113643,104932695, ,0,0,Brookline
6061, ,40.4238375,-79.9817752,104932722, ,0,0,South Side Slopes
6062, ,40.4235304,-79.9790849,104932737, ,0,0,South Side Slopes
6063, ,40.4320896,-80.0449839,104932814, ,0,0,Westwood
6064, ,40.392658,-79.9637509,104932956, ,1,0,
6065, ,40.4270063,-80.0044386,104933369, ,0,0,Mount Washington
6066, ,40.4269664,-80.0025842,104933378, ,0,0,Mount Washington
6067, ,40.4269267,-80.0007413,104933392, ,0,0,Mount Washington
6068, ,40.4285299,-80.0063698,104933439, ,0,0,Mount Washington
6069, ,40.427556,-80.00824,104933455, ,0,0,Mount Washington
6070, ,40.4270333,-80.0081729,104933467, ,0,0,Mount Washington
6071, ,40.4266107,-80.0078189,104933474, ,0,0,Mount Washington
6072, ,40.4263248,-80.0075722,104933489, ,0,0,Mount Washington
6073, ,40.458101,-79.9919857,104933993, ,0,0,Troy Hill
6074, ,40.429754,-79.9819325,104934158, ,0,0,South Side Flats
