id,osm_node_id,lat,lon,osm_label,neighborhood
2521,104620605,40.4639393,-79.9113805,,Larimer
2522,104620624,40.464576,-79.9104363,,Larimer
2523,104620643,40.4657392,-79.9086607,,Larimer
2524,2262116384,40.3561269,-80.1050199,,
2525,104620869,40.3562127,-80.103261,,
2526,104620880,40.3566367,-80.1031402,,
2527,104621341,40.5211599,-79.9423962,,
2528,104621357,40.5191562,-79.9449484,,
2529,104621366,40.518182,-79.9456188,,
2530,104621374,40.5168627,-79.9467077,,
2531,104621681,40.3407456,-79.846035,,
2532,104621696,40.3407494,-79.8447982,,
2533,104621704,40.3407748,-79.8435094,,
2534,104621708,40.3407919,-79.842321,,
2535,104621802,40.3391163,-79.8421816,,
2536,104621793,40.3404919,-79.8423556,,
2537,104621783,40.3414954,-79.8423438,,
2538,104621770,40.3422033,-79.8423564,,
2539,104621759,40.3429143,-79.8423598,,
2540,104621754,40.3437131,-79.8422777,,
2541,104621749,40.3443811,-79.842179,,
2542,104621742,40.345244,-79.8420725,,
