Id,Label,timeset,d9,d8,d7,d6,d5,d2,d1,d0,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,Cluter-ID,clustering,triangles,eigencentrality
104984961,104984961,,,,4479128.645668,577984.114076,POINT (577984.1140763913 4479128.645668045),104984961,-80.0802219,40.4591684,1,1,88,0.019884,0.023348,0,3,0.000025,2,0,0,0,0.087609
105705857,105705857,,,,4481176.694808,581926.260677,POINT (581926.2606771952 4481176.694807528),105705857,-80.0334682,40.4772375,4,13,81,0.023876,0.028424,0.001232,0,0.000085,0,0,0,0,0.249205
104853889,104853889,,,,4480589.291444,585048.360146,POINT (585048.3601461909 4480589.291444132),104853889,-79.996719,40.4716325,1,1,75,0.025847,0.028892,0,56,0.000035,0,0,0,0,0.032679
105247108,105247108,,,,4474856.57506,586350.254483,POINT (586350.2544830347 4474856.575060283),105247108,-79.9821427,40.4198597,3,3,67,0.025566,0.029551,0.002406,47,0.000073,2,0,0,0,0.179435
105902469,105902469,,,,4479113.991032,583963.146805,POINT (583963.1468046999 4479113.991032158),105902469,-80.0097142,40.4584538,4,4,73,0.027454,0.032014,0.002204,6,0.000073,0,0,0,0,0.420045
105705866,105705866,,,,4481282.106957,581991.399032,POINT (581991.3990318858 4481282.106956763),105705866,-80.0326862,40.4781806,3,3,82,0.023556,0.027957,0.000659,0,0.00007,0,0,0,0,0.186977
105705875,105705875,,,,4481293.533562,582116.170304,POINT (582116.1703035207 4481293.533562246),105705875,-80.0312129,40.4782712,4,4,81,0.023619,0.02816,0.001119,0,0.000085,0,0,0,0,0.27311
105247125,105247125,,,,4474853.055544,586405.140823,POINT (586405.1408225935 4474853.055543597),105247125,-79.9814963,40.4198223,1,1,68,0.024929,0.028315,0,47,0.00003,2,0,0,0,0.058269
104853909,104853909,,,,4483532.032837,589207.084317,POINT (589207.084317275 4483532.03283682),104853909,-79.9472538,40.4977031,3,3,77,0.02572,0.029508,0.001233,14,0.000064,0,0,0,0,0.172521
3597267352,3597267352,,,,4476082.563044,585079.417847,POINT (585079.4178474857 4476082.56304369),3597267352,-79.9969565,40.431034,1,1,64,0.032798,0.036855,0,42,0.000029,2,0,0,0,0.070669
106099096,106099096,,,,4473533.329566,582306.227038,POINT (582306.2270379118 4473533.329566371),106099096,-80.0299764,40.4083499,1,1,69,0.029095,0.033184,0,65,0.000028,2,0,0,0,0.086211
105181596,105181596,,,,4469209.778062,586764.283863,POINT (586764.2838627861 4469209.778061839),105181596,-79.9780324,40.3689517,3,3,76,0.022009,0.025826,0.000105,62,0.000062,2,0,0,0,0.213112
104853917,104853917,,,,4483737.751181,589196.925633,POINT (589196.9256330646 4483737.751180931),104853917,-79.9473447,40.4995572,3,3,78,0.02522,0.028891,0.000278,14,0.000063,0,0,0,0,0.187039
105705892,105705892,,,,4481355.635541,582316.162454,POINT (582316.162453657 4481355.63554092),105705892,-80.0288457,40.4788108,3,3,84,0.022063,0.02537,0.000122,0,0.000077,0,0,0,0,0.13661
105705899,105705899,,,,4481399.761861,582346.211825,POINT (582346.2118251139 4481399.7618612),105705899,-80.0284855,40.4792053,1,1,85,0.021587,0.024462,0,0,0.000031,0,0,0,0,0.048154
105968043,105968043,,,,4471087.043588,587440.444608,POINT (587440.4446084562 4471087.043587733),105968043,-79.9698118,40.385791,3,3,73,0.024145,0.028578,0.003033,60,0.000062,2,0,0,0,0.245079
105181612,105181612,,,,4469270.229982,586690.638041,POINT (586690.6380412192 4469270.229982072),105181612,-79.9788915,40.3695039,3,3,75,0.022274,0.026139,0.000144,62,0.000061,2,0,0.333333,1,0.220482
104919471,104919471,,,,4483641.668103,592845.06353,POINT (592845.0635304329 4483641.668103252),104919471,-79.9043127,40.4982916,3,3,80,0.024274,0.028128,0.000001,18,0.000059,4,0,0.333333,1,0.253835
105968051,105968051,,,,4471169.983612,587455.709259,POINT (587455.709258595 4471169.983612111),105968051,-79.9696206,40.3865365,4,4,74,0.023594,0.027739,0.001219,60,0.000083,2,0,0,0,0.280199
105181620,105181620,,,,4469334.137797,586610.483364,POINT (586610.4833637449 4469334.137796757),105181620,-79.9798268,40.3700879,4,4,74,0.022708,0.026892,0.001094,62,0.000081,2,0,0.166667,1,0.272651
104853954,104853954,,,,4478540.222058,587567.734631,POINT (587567.7346310939 4478540.222058333),104853954,-79.9672862,40.4529135,3,3,65,0.03186,0.036885,0.001759,8,0.000068,1,0,0,0,0.207418
104198595,104198595,,,,4476822.475461,588703.401715,POINT (588703.4017145827 4476822.475461252),104198595,-79.9541349,40.4373203,1,1,63,0.028677,0.032114,0,21,0.000028,1,0,0,0,0.050304
105181636,105181636,,,,4469462.293683,586548.881028,POINT (586548.8810278947 4469462.293683039),105181636,-79.9805349,40.3712487,3,3,72,0.023646,0.028575,0.009045,62,0.000062,2,0,0,0,0.222654
330232259,330232259,,,,4478599.31909,590230.766,POINT (590230.7659998755 4478599.319089648),330232259,-79.9358769,40.453161,3,3,76,0.024948,0.029035,0.000406,63,0.000068,1,0,0,0,0.16212
104919498,104919498,,,,4483768.423534,592877.533238,POINT (592877.5332376723 4483768.42353352),104919498,-79.903911,40.4994297,3,3,81,0.023706,0.027492,0.003986,18,0.000065,4,0,0,0,0.21336
104853968,104853968,,,,4473308.841936,589799.955955,POINT (589799.955954619 4473308.841935978),104853968,-79.9417041,40.4055532,3,3,67,0.025795,0.028816,0.000017,53,0.000059,1,0,0,0,0.241298
105181649,105181649,,,,4476661.629285,580880.776819,POINT (580880.7768188303 4476661.629285329),105181649,-80.046376,40.436669,1,1,74,0.026391,0.029957,0,33,0.000029,2,0,0,0,0.045827
104198622,104198622,,,,4474266.554906,577761.735515,POINT (577761.7355152203 4474266.554905559),104198622,-80.0834394,40.4153917,4,4,74,0.025381,0.029041,0.000999,23,0.000097,3,0,0,0,0.184557
105968095,105968095,,,,4470856.099602,594141.084327,POINT (594141.0843269236 4470856.099602456),105968095,-79.8909152,40.3829806,1,1,88,0.017713,0.020356,0,67,0.00003,2,0,0,0,0.045176
105181664,105181664,,,,4476447.430596,580850.184678,POINT (580850.1846784198 4476447.430596116),105181664,-80.0467639,40.4347425,3,3,76,0.024897,0.028794,0.000061,33,0.000059,2,0,0,0,0.221775
104853985,104853985,,,,4473350.442511,589981.700478,POINT (589981.7004775752 4473350.442511396),104853985,-79.9395567,40.4059083,3,3,67,0.025821,0.028974,0.000456,53,0.000057,1,0,0,0,0.281272
106033636,106033636,,,,4481284.193883,590988.388447,POINT (590988.3884474856 4481284.193883399),106033636,-79.9265585,40.4772624,3,3,88,0.021655,0.02598,0.0001,7,0.000059,1,0,0,0,0.265723
104722921,104722921,,,,4469803.714938,584183.651653,POINT (584183.651652883 4469803.714937912),104722921,-80.008346,40.3745664,3,3,75,0.021836,0.025787,0.000489,57,0.000073,2,0,0,0,0.125266
104722926,104722926,,,,4469742.980668,584145.166016,POINT (584145.166015993 4469742.980667983),104722926,-80.0088073,40.3740232,3,3,76,0.021371,0.02497,0.000247,57,0.000066,2,0,0.333333,1,0.158102
105181681,105181681,,,,4476369.313084,580872.065163,POINT (580872.0651627409 4476369.313084011),105181681,-80.0465159,40.4340367,3,3,75,0.025179,0.028897,0.000063,33,0.00006,2,0,0,0,0.201109
104985076,104985076,,,,4479128.474345,581944.159521,POINT (581944.1595205521 4479128.474345418),104985076,-80.0335216,40.4587858,4,4,71,0.030391,0.035053,0.00286,19,0.0001,0,0,0,0,0.16139
104919545,104919545,,,,4475045.235919,583844.125425,POINT (583844.1254251745 4475045.235918972),104919545,-80.0116547,40.4218154,3,3,70,0.028459,0.032158,0.000068,2,0.000064,2,0,0,0,0.17012
105771526,105771526,,,,4469333.410836,586108.067959,POINT (586108.0679587958 4469333.410835843),105771526,-79.9857439,40.3701334,3,3,72,0.023524,0.028267,0.003743,62,0.000068,2,0,0,0,0.164432
2715152903,2715152903,,,,4476105.376624,588460.611381,POINT (588460.6113805268 4476105.376624107),2715152903,-79.9570969,40.4308868,1,1,63,0.02803,0.030745,0,21,0.000036,1,0,0,0,0.035729
104919562,104919562,,,,4474895.238187,583811.864697,POINT (583811.8646969895 4474895.238186653),104919562,-80.0120547,40.4204675,3,3,69,0.029124,0.032859,0.000154,2,0.000064,2,0,0,0,0.178452
106099212,106099212,,,traffic_signals,4477194.800549,585328.714927,POINT (585328.7149270546 4477194.800548598),106099212,-79.9938685,40.4410272,4,13,62,0.035518,0.04158,0.000181,30,0.000068,1,0,0.166667,1,0.450595
4621464082,4621464082,,,,4477565.730132,580394.295764,POINT (580394.295763916 4477565.730131781),4621464082,-80.0519967,40.4448602,1,1,78,0.024002,0.026848,0,29,0.000035,2,0,0,0,0.032687
4621464086,4621464086,,,,4477515.138694,580327.860123,POINT (580327.8601233936 4477515.138693727),4621464086,-80.0527864,40.4444109,3,3,77,0.024593,0.027852,0.000243,29,0.00009,2,0,0,0,0.077837
105771552,105771552,,,,4469364.234443,585786.576579,POINT (585786.5765789152 4469364.23444329),105771552,-79.989526,40.3704442,3,3,73,0.02299,0.027368,0.003507,44,0.000064,2,0,0,0,0.1663
105837088,105837088,,,,4480184.870296,575360.847915,POINT (575360.8479150699 4480184.870295574),105837088,-80.1110328,40.4689249,3,3,85,0.020398,0.022836,0.000457,58,0.00007,3,0,0,0,0.149479
104591909,104591909,,,,4479716.951106,593070.271252,POINT (593070.2712520119 4479716.951105662),104591909,-79.9022315,40.4629149,3,3,94,0.020015,0.024756,0.000395,31,0.000056,1,0,0.333333,1,0.245637
104788519,104788519,,,,4472537.758069,582697.993401,POINT (582697.9934014989 4472537.758068629),104788519,-80.0254892,40.3993431,3,3,76,0.02541,0.029576,0.000335,45,0.000069,2,0,0,0,0.143163
105771563,105771563,,,,4469294.27904,585499.961873,POINT (585499.9618728859 4469294.279039597),105771563,-79.9929109,40.3698435,3,3,74,0.022478,0.026496,0.000992,44,0.000062,2,0,0,0,0.163443
357626415,357626415,,,,4475859.103829,584918.280827,POINT (584918.2808270021 4475859.103828528),357626415,-79.9988858,40.4290376,3,12,59,0.038643,0.045663,0.017631,59,0.000053,2,0,0.333333,1,0.425423
104788531,104788531,,,,4472618.364233,582694.872631,POINT (582694.8726314523 4472618.364233434),104788531,-80.0255155,40.4000695,1,1,77,0.024781,0.028366,0,45,0.000029,2,0,0,0,0.048453
104591932,104591932,,,,4479800.427412,593114.954742,POINT (593114.9547416097 4479800.427411837),104591932,-79.9016923,40.4636618,3,3,94,0.019817,0.024592,0.000871,31,0.000056,1,0,0,0,0.263283
105837140,105837140,,,turning_circle,4479856.791031,595993.602627,POINT (595993.6026273125 4479856.791031311),105837140,-79.8677358,40.4638419,1,1,77,0.022915,0.026709,0,1,0.000029,1,0,0,0,0.048526
5336003162,5336003162,,,,4479029.741632,584160.90363,POINT (584160.903629809 4479029.741631653),5336003162,-80.0073933,40.4576749,3,3,73,0.027508,0.031652,0.000232,6,0.000058,0,0,0,0,0.228653
5336003163,5336003163,,,,4479010.778448,584169.639231,POINT (584169.6392306279 4479010.77844823),5336003163,-80.0072928,40.4575032,3,3,74,0.027019,0.031322,0.000247,6,0.000058,0,0,0,0,0.245742
105771610,105771610,,,,4478295.239572,578907.434574,POINT (578907.4345735125 4478295.239572498),105771610,-80.0694368,40.451574,4,4,77,0.024264,0.028325,0.005085,3,0.000083,2,0,0,0,0.259594
105837157,105837157,,,,4473195.695082,582738.357474,POINT (582738.3574737338 4473195.695081768),105837157,-80.0249281,40.4052657,1,1,75,0.026131,0.03014,0,45,0.000027,2,0,0,0,0.076333
107475573,107475573,,,,4484612.238544,589378.465377,POINT (589378.4653768702 4484612.238544293),107475573,-79.9450792,40.5074146,1,1,79,0.024626,0.027579,0,22,0.000031,8,0,0,0,0.038348
104788600,104788600,,,,4477160.085196,578400.254641,POINT (578400.2546412994 4477160.085195988),104788600,-80.0755574,40.4413966,4,4,85,0.02074,0.025143,0.001273,49,0.000083,2,0,0.166667,1,0.32465
105837177,105837177,,,,4473154.167383,582694.312031,POINT (582694.3120314175 4473154.167382543),105837177,-80.0254525,40.404896,4,4,74,0.026832,0.031563,0.001259,45,0.000086,2,0,0,0,0.23902
104788609,104788609,,,,4477072.610857,578387.912918,POINT (578387.9129178787 4477072.610856845),104788609,-80.0757137,40.4406098,4,4,86,0.020331,0.024354,0.000226,49,0.000091,2,0,0.166667,1,0.24509
105181828,105181828,,,,4472496.713972,582742.087659,POINT (582742.087659386 4472496.713971987),105181828,-80.024975,40.398969,1,1,75,0.025834,0.029611,0,45,0.00003,2,0,0,0,0.05099
107541126,107541126,,,,4480846.063699,582077.675611,POINT (582077.6756113907 4480846.063698852),107541126,-80.0317249,40.4742443,3,3,84,0.022609,0.026349,0.000208,0,0.000081,0,0,0,0,0.103053
105181833,105181833,,,,4472231.321667,582226.939986,POINT (582226.9399863983 4472231.321667315),105181833,-80.0310789,40.3966294,3,3,79,0.02434,0.028735,0.00067,45,0.000061,2,0,0,0,0.185607
3069833866,3069833866,,,,4475631.116955,589399.327533,POINT (589399.3275331663 4475631.116954878),3069833866,-79.9460984,40.4265145,1,1,62,0.028967,0.032394,0,26,0.00003,1,0,0,0,0.04555
107541134,107541134,,,,4480848.545544,582041.804097,POINT (582041.8040971446 4480848.545544123),107541134,-80.0321477,40.4742702,1,1,85,0.02211,0.025358,0,0,0.000032,0,0,0,0,0.039996
104788622,104788622,,,,4474423.028808,587339.596045,POINT (587339.5960452377 4474423.028808418),104788622,-79.9705421,40.4158512,3,3,72,0.023036,0.026167,0.000306,16,0.000063,2,0,0,0,0.236366
104788651,104788651,,,,4474293.221386,587324.671915,POINT (587324.6719151402 4474293.221386307),104788651,-79.9707358,40.4146835,4,4,73,0.022694,0.025684,0.000311,16,0.000089,2,0,0,0,0.256461
1252520624,1252520624,,,,4479196.090396,583941.662449,POINT (583941.6624485647 4479196.090395783),1252520624,-80.0099567,40.4591955,3,3,75,0.02622,0.030406,0.000278,6,0.000069,0,0,0,0,0.182104
104788661,104788661,,,,4474171.241218,587308.841412,POINT (587308.8414119576 4474171.241218435),104788661,-79.9709391,40.4135864,1,1,74,0.022191,0.024739,0,16,0.000028,2,0,0,0,0.081099
104460989,104460989,,,,4478327.90604,583994.301629,POINT (583994.3016290243 4478327.906039979),104460989,-80.0094508,40.4513698,3,3,65,0.034548,0.040757,0.010524,19,0.000061,0,0,0,0,0.217634
1252520640,1252520640,,,,4478080.851827,584762.735289,POINT (584762.7352885251 4478080.851826928),1252520640,-80.0004229,40.4490664,3,3,64,0.035514,0.041623,0.000332,30,0.000057,0,0,0.333333,1,0.233207
104198857,104198857,,,,4475817.34381,589129.601774,POINT (589129.6017739241 4475817.343810128),104198857,-79.9492515,40.4282209,3,3,59,0.031216,0.035002,0.000465,26,0.000073,1,0,0,0,0.157598
1252520653,1252520653,,,,4479353.301466,582641.879219,POINT (582641.8792187833 4479353.301465903),1252520653,-80.0252643,40.4607419,1,1,74,0.028149,0.032045,0,6,0.00003,0,0,0,0,0.045261
1252520679,1252520679,,,,4478097.83873,584728.533936,POINT (584728.5339362299 4478097.838729516),1252520679,-80.0008239,40.4492229,3,3,63,0.036179,0.042593,0.001479,30,0.000057,0,0,0.333333,1,0.238673
1252520689,1252520689,,,,4478147.921996,584967.945953,POINT (584967.9459528166 4478147.921995817),1252520689,-79.9979943,40.4496496,1,1,69,0.03153,0.0359,0,56,0.000028,0,0,0,0,0.05506
105706231,105706231,,,,4480284.831394,597455.4111,POINT (597455.4111004783 4480284.831393991),105706231,-79.850431,40.4675272,3,3,78,0.021978,0.025066,0.000361,46,0.000064,1,0,0,0,0.188334
105181947,105181947,,,,4473705.1405,584588.189757,POINT (584588.1897568499 4473705.140499561),105181947,-80.0030632,40.4096688,3,3,64,0.026682,0.029699,0.000434,9,0.000063,2,0,0,0,0.170341
105116415,105116415,,,,4479623.898141,583687.666823,POINT (583687.6668231208 4479623.898140663),105116415,-80.0128956,40.4630747,3,3,79,0.024864,0.028822,0.000069,6,0.000064,0,0,0,0,0.185562
104919809,104919809,,,,4481363.88879,591477.656625,POINT (591477.6566252698 4481363.888790049),104919809,-79.9207758,40.4779265,4,4,84,0.023493,0.028355,0.000871,7,0.000072,1,0,0,0,0.397861
105116423,105116423,,,,4479668.517797,583850.554457,POINT (583850.5544568334 4479668.517797369),105116423,-80.0109687,40.4634602,4,4,78,0.025385,0.029572,0.000435,6,0.000087,0,0,0,0,0.206947
104919817,104919817,,,,4481284.75155,591636.166651,POINT (591636.1666514695 4481284.751550016),104919817,-79.9189175,40.4771962,4,4,85,0.022956,0.027563,0.000814,7,0.000075,1,0,0,0,0.375832
1252520716,1252520716,,,,4479176.347062,584209.099757,POINT (584209.0997571773 4479176.347061555),1252520716,-80.0068055,40.4589906,1,1,75,0.026567,0.030165,0,6,0.000026,0,0,0,0,0.091055
105837325,105837325,,,,4468935.405786,584547.139136,POINT (584547.139136101 4468935.405786033),105837325,-80.00418,40.366708,3,3,77,0.020973,0.024288,0.000912,44,0.000064,2,0,0,0,0.217855
1252520721,1252520721,,,turning_circle,4479286.04495,584237.010408,POINT (584237.0104080244 4479286.044949972),1252520721,-80.0064618,40.4599759,1,1,75,0.025568,0.028903,0,6,0.000029,0,0,0,0,0.048134
105181975,105181975,,,,4480175.004224,586607.039219,POINT (586607.0392189129 4480175.004224082),105181975,-79.9783912,40.4677397,1,1,73,0.027244,0.030238,0,39,0.00003,0,0,0,0,0.053645
104919842,104919842,,,,4476601.891651,583577.140121,POINT (583577.1401209234 4476601.891650582),104919842,-80.0145968,40.4358643,3,3,63,0.033286,0.037806,0.003243,2,0.000056,2,0,0,0,0.227107
104919853,104919853,,,,4476437.643848,583553.159002,POINT (583553.1590019134 4476437.64384831),104919853,-80.0149011,40.4343872,3,3,64,0.032445,0.036661,0.00058,2,0.000055,2,0,0,0,0.274463
104919870,104919870,,,,4476287.837741,583531.034665,POINT (583531.0346647712 4476287.837740547),104919870,-80.0151816,40.43304,4,4,64,0.032682,0.037059,0.000855,2,0.00007,2,0,0,0,0.382753
105706306,105706306,,,,4480323.427136,591818.307399,POINT (591818.3073989369 4480323.427135778),105706306,-79.9169082,40.468517,4,4,82,0.024883,0.031225,0.016247,7,0.000076,1,0,0,0,0.341914
104461125,104461125,,,,4478216.547925,580249.208724,POINT (580249.2087236517 4478216.547924634),104461125,-80.0536251,40.4507367,1,1,71,0.027515,0.030676,0,3,0.000032,2,0,0,0,0.041662
104919888,104919888,,,,4476170.716856,583513.100521,POINT (583513.1005206095 4476170.716855738),104919888,-80.0154084,40.4319868,4,4,65,0.032166,0.036349,0.000598,2,0.000071,2,0,0,0,0.367369
104919900,104919900,,,,4476010.02484,583487.38846,POINT (583487.3884599591 4476010.024839535),104919900,-80.0157326,40.4305419,3,3,66,0.031767,0.035866,0.000591,2,0.000056,2,0,0,0,0.244711
105706334,105706334,,,,4480028.718749,591973.141572,POINT (591973.1415724371 4480028.718748869),105706334,-79.9151248,40.4658453,3,3,85,0.023479,0.029003,0.000827,54,0.000064,1,0,0,0,0.220294
105706344,105706344,,,,4479965.035834,592026.232895,POINT (592026.2328954128 4479965.035833945),105706344,-79.9145079,40.4652658,4,4,86,0.023156,0.028848,0.000806,54,0.000073,1,0,0,0,0.373032
105706348,105706348,,,,4479856.085111,592120.362757,POINT (592120.3627568298 4479856.085111191),105706348,-79.9134136,40.464274,3,3,87,0.022652,0.027915,0.000264,54,0.000053,1,0,0,0,0.355232
105116527,105116527,,,traffic_signals,4476852.580655,584442.843628,POINT (584442.8436276084 4476852.580655346),105116527,-80.004358,40.438035,4,13,59,0.036414,0.041943,0.000117,30,0.000068,1,0,0,0,0.438304
105706353,105706353,,,,4479688.471961,592270.259224,POINT (592270.2592238354 4479688.47196123),105706353,-79.9116702,40.4627476,3,3,89,0.021933,0.027054,0.000117,54,0.000053,1,0,0,0,0.363172
834990965,834990965,,,,4483930.218564,591155.539251,POINT (591155.5392509827 4483930.218564446),834990965,-79.9242063,40.501078,3,3,89,0.020826,0.023746,0.000243,27,0.00009,5,0,0,0,0.091695
106034038,106034038,,,,4478570.046581,578580.600298,POINT (578580.6002975183 4478570.046581103),106034038,-80.0732567,40.4540804,1,1,84,0.020886,0.023238,0,3,0.000029,2,0,0,0,0.033967
105116535,105116535,,,traffic_signals,4476782.668617,584588.96311,POINT (584588.963109773 4476782.668617368),105116535,-80.0026447,40.4373904,4,13,58,0.037174,0.043109,0.000258,30,0.000065,1,0,0,0,0.523477
3643405176,3643405176,,,,4481400.038446,590988.997057,POINT (590988.9970568157 4481400.03844645),3643405176,-79.9265347,40.4783058,1,1,88,0.021582,0.025359,0,7,0.000028,1,0,0,0,0.070353
104788858,104788858,,,,4477554.958082,579611.401254,POINT (579611.4012538125 4477554.958082085),104788858,-80.0612287,40.4448385,3,3,80,0.023035,0.027443,0.000855,3,0.000059,2,0,0,0,0.209558
105116541,105116541,,,traffic_signals,4476710.873733,584739.152915,POINT (584739.152914759 4476710.873733186),105116541,-80.0008837,40.4367284,4,13,58,0.037276,0.043487,0.000256,30,0.000064,1,0,0,0,0.567702
105706367,105706367,,,,4479628.381752,592321.038583,POINT (592321.0385834427 4479628.381751819),105706367,-79.9110801,40.4622007,4,4,90,0.021704,0.027052,0.000279,54,0.000069,1,0,0,0,0.432153
104788865,104788865,,,,4477653.803289,579521.406616,POINT (579521.4066159235 4477653.803288766),104788865,-80.0622774,40.4457375,3,3,79,0.023477,0.027931,0.000535,3,0.000057,2,0,0,0,0.263473
106034050,106034050,,,traffic_signals,4475137.61486,594596.722862,POINT (594596.7228615243 4475137.614860463),106034050,-79.884912,40.4214946,3,3,65,0.027007,0.030579,0.004457,4,0.00006,1,0,0,0,0.188587
105902980,105902980,,,,4482735.910637,594691.754366,POINT (594691.7543660839 4482735.910637011),105902980,-79.8826587,40.4899245,3,3,77,0.026169,0.031014,0.001313,18,0.000066,4,0,0,0,0.237013
105706373,105706373,,,,4479564.274381,592377.329288,POINT (592377.3292883381 4479564.274381387),105706373,-79.9104256,40.461617,3,3,90,0.021511,0.026751,0.000116,54,0.000055,1,0,0,0,0.284696
106034057,106034057,,,traffic_signals,4475115.70734,594614.045498,POINT (594614.0454979382 4475115.707339558),106034057,-79.8847111,40.4212953,3,3,66,0.026308,0.029739,0.003063,4,0.00006,1,0,0,0,0.201338
834990988,834990988,,,,4484217.008498,591722.116782,POINT (591722.1167822523 4484217.008498211),834990988,-79.9174793,40.5035988,1,1,97,0.017975,0.019871,0,27,0.000033,5,0,0,0,0.04005
104854414,104854414,,,,4473702.251297,585767.563594,POINT (585767.5635944743 4473702.251296717),104854414,-79.9891658,40.4095221,3,3,65,0.026994,0.031187,0.001209,9,0.000058,2,0,0,0,0.283435
105706382,105706382,,,,4479502.15573,592431.908907,POINT (592431.9089074186 4479502.155729904),105706382,-79.909791,40.4610514,4,4,89,0.02175,0.027374,0.000613,54,0.000072,1,0,0,0,0.308377
106034064,106034064,,,traffic_signals,4475063.813024,594654.189522,POINT (594654.189521614 4475063.813023794),106034064,-79.8842457,40.4208233,4,4,67,0.025645,0.028989,0.002787,4,0.000079,1,0,0,0,0.256377
104788881,104788881,,,,4477875.956077,579213.762387,POINT (579213.7623870247 4477875.956076806),104788881,-80.065877,40.447768,4,4,79,0.023473,0.027987,0.009311,3,0.000075,2,0,0,0,0.32324
105706386,105706386,,,,4479416.64713,592494.690205,POINT (592494.6902054641 4479416.647130192),105706386,-79.9090631,40.4602742,3,3,89,0.021795,0.027569,0.000293,54,0.000058,1,0,0,0,0.226478
2713449365,2713449365,,,,4474174.021464,590391.327993,POINT (590391.3279928723 4474174.02146382),2713449365,-79.934613,40.4132824,1,1,70,0.023685,0.025913,0,34,0.000034,1,0,0,0,0.033112
2713449368,2713449368,,,,4474189.834046,590479.991548,POINT (590479.991547616 4474189.834046013),2713449368,-79.9335659,40.4134152,3,3,69,0.02426,0.026832,0.000243,34,0.000089,1,0,0,0,0.07997
2713449369,2713449369,,,,4474159.504137,590479.076217,POINT (590479.0762167342 4474159.504136773),2713449369,-79.933581,40.4131421,3,3,68,0.024863,0.027784,0.001076,34,0.000076,1,0,0,0,0.134367
106099613,106099613,,,,4474764.679233,584088.92783,POINT (584088.9278298421 4474764.679233197),106099613,-80.0088065,40.4192635,3,3,65,0.032831,0.03795,0.002662,47,0.000057,2,0,0,0,0.229342
105182114,105182114,,,,4474746.841113,584095.041859,POINT (584095.0418585481 4474746.841112687),105182114,-80.0087368,40.4191022,3,3,66,0.031793,0.036386,0.000483,47,0.00006,2,0,0,0,0.235264
104854434,104854434,,,,4473619.860373,585739.822687,POINT (585739.8226873019 4473619.860373003),104854434,-79.9895038,40.4087828,4,4,66,0.0263,0.030307,0.000754,9,0.000074,2,0,0,0,0.368848
106034085,106034085,,,,4474914.954719,594790.965805,POINT (594790.96580489 4474914.954719237),106034085,-79.8826559,40.4194669,3,3,69,0.024403,0.027217,0.000604,4,0.000058,1,0,0,0,0.23802
834991014,834991014,,,,4484467.555374,591703.813738,POINT (591703.8137383821 4484467.555374481),834991014,-79.917659,40.5058576,3,3,96,0.018304,0.020494,0.001213,27,0.000083,5,0,0,0,0.101695
104788907,104788907,,,,4473702.998553,593445.409183,POINT (593445.4091827073 4473702.998553184),104788907,-79.8986918,40.4087024,3,3,80,0.020268,0.023187,0.000089,55,0.000063,2,0,0,0,0.202068
104854444,104854444,,,,4473536.556843,585711.870928,POINT (585711.8709277774 4473536.556843353),104854444,-79.9898444,40.4080353,4,4,67,0.025667,0.029497,0.000379,9,0.000076,2,0,0,0,0.33953
106099629,106099629,,,,4474500.459644,583977.63978,POINT (583977.6397799255 4474500.45964417),106099629,-80.010153,40.4168947,3,3,66,0.031801,0.036476,0.00194,47,0.000054,2,0,0.333333,1,0.293567
104919981,104919981,,,,4475408.845684,591600.914379,POINT (591600.9143790023 4475408.845683644),104919981,-79.9201809,40.4242729,3,3,63,0.028465,0.032433,0.00052,34,0.00006,1,0,0,0,0.22737
104788912,104788912,,,,4473701.935053,593516.835793,POINT (593516.8357934819 4473701.935053012),104788912,-79.8978503,40.4086848,3,3,79,0.020663,0.023528,0.000213,55,0.000069,2,0,0,0,0.145157
106034105,106034105,,,,4474654.718615,595135.744266,POINT (595135.7442660608 4474654.718615449),106034105,-79.8786315,40.4170835,3,3,74,0.021911,0.024307,0.000253,4,0.00006,1,0,0,0,0.226006
107606981,107606981,,,,4479797.780741,584604.841491,POINT (584604.8414909029 4479797.780740569),107606981,-80.0020558,40.4645481,1,1,67,0.031273,0.035823,0,6,0.00003,0,0,0,0,0.050055
104920006,104920006,,,,4478861.457857,578134.151377,POINT (578134.1513774734 4478861.457856752),104920006,-80.0784854,40.4567475,1,1,88,0.019887,0.023365,0,3,0.000027,2,0,0,0,0.079967
104854472,104854472,,,,4473445.290799,585681.72666,POINT (585681.7266600982 4473445.290798871),104854472,-79.9902119,40.4072163,3,3,68,0.025113,0.028761,0.000128,9,0.00006,2,0,0,0,0.228743
107672521,107672521,,,,4476090.832897,588530.127225,POINT (588530.1272252046 4476090.832897108),107672521,-79.9562795,40.4307484,1,1,62,0.028838,0.03189,0,21,0.000033,1,0,0,0,0.056396
106034125,106034125,,,,4474535.184923,595263.467204,POINT (595263.4672035956 4474535.184922885),106034125,-79.8771442,40.4159922,3,3,75,0.021577,0.024024,0.000229,4,0.000063,1,0,0,0,0.18833
104920014,104920014,,,,4478977.294932,578161.281839,POINT (578161.2818386062 4478977.294932391),104920014,-80.0781512,40.4577884,4,4,87,0.02029,0.024325,0.000421,3,0.000084,2,0,0,0,0.258256
107672527,107672527,,,,4476003.412548,588619.813765,POINT (588619.8137650329 4476003.41254849),107672527,-79.9552345,40.4299514,1,1,62,0.028838,0.03189,0,21,0.000033,1,0,0,0,0.056396
