id,osm_node_i,lat,lon,modularity,wprdc_hood,hood_no
23064,1437170559,40.4182652,-79.9552033,84,South Side Flats,72
23065,422366721,40.4271887,-79.9625177,84,South Side Flats,72
23075,104944227,40.4118986,-79.9418069,84,Hazelwood,39
23095,5320855574,40.4271707,-79.9390112,84,Greenfield,37
23096,104867435,40.4197743,-79.9334161,84,Hazelwood,39
23103,105797011,40.4221062,-79.9277458,84,Greenfield,37
23135,472547473,40.4283339,-79.9289241,84,Greenfield,37
23136,5320856941,40.4283323,-79.9317612,84,Greenfield,37
23137,686516298,40.4282649,-79.9301247,84,Greenfield,37
23138,104212938,40.428105,-79.934502,84,Greenfield,37
23139,105178623,40.4281775,-79.9341443,84,Greenfield,37
23140,104681145,40.4230808,-79.9262482,84,Squirrel Hill South,77
23141,105797031,40.4247779,-79.9270242,84,Greenfield,37
23142,472694576,40.4253682,-79.9267063,84,Greenfield,37
23143,5320856818,40.4267654,-79.9270318,84,Greenfield,37
23144,104398605,40.4255441,-79.9267941,84,Greenfield,37
23145,686487284,40.4266175,-79.9272967,84,Greenfield,37
23146,686487229,40.4272802,-79.9265169,84,Squirrel Hill South,77
23147,106059318,40.4262617,-79.9276284,84,Greenfield,37
23425,5320856965,40.4279757,-79.9287236,84,Greenfield,37
23887,686516268,40.4286906,-79.9290153,84,Squirrel Hill South,77
23888,686461787,40.4314204,-79.9585474,84,South Oakland,70
23893,686461811,40.429728,-79.9568395,84,South Oakland,70
23900,104944220,40.4114838,-79.9437684,84,Hazelwood,39
23901,104764032,40.4116507,-79.9428287,84,Hazelwood,39
23902,104574602,40.4124606,-79.9403649,84,Hazelwood,39
23903,104944259,40.4154972,-79.9391942,84,Hazelwood,39
23904,1769033493,40.4195692,-79.9339163,84,Hazelwood,39
23907,105990497,40.4274978,-79.9509267,84,South Oakland,70
23908,686489493,40.4283347,-79.9475656,84,Squirrel Hill South,77
23916,5320856933,40.4288562,-79.9252106,84,Squirrel Hill South,77
23917,5320856312,40.4293848,-79.9321685,84,Squirrel Hill South,77
23918,5320856960,40.4286331,-79.929891,84,Greenfield,37
23919,104507187,40.4268594,-79.9379862,84,Greenfield,37
23920,5320856773,40.4284374,-79.9309234,84,Greenfield,37
23921,5320856763,40.4286996,-79.9317509,84,Greenfield,37
23922,104681099,40.4276433,-79.927849,84,Squirrel Hill South,77
23923,5320856788,40.4281434,-79.9296116,84,Greenfield,37
23924,5320856302,40.4285012,-79.9296144,84,Greenfield,37
23925,686516375,40.428859,-79.9307163,84,Greenfield,37
23926,5320857578,40.4292855,-79.9434811,84,Greenfield,37
23927,5320857305,40.4293508,-79.941997,84,Greenfield,37
23928,5320857537,40.4289099,-79.9321301,84,Greenfield,37
23929,5320857522,40.4280738,-79.9271737,84,Greenfield,37
23930,5320857521,40.4280114,-79.9268415,84,Squirrel Hill South,77
23933,5320857015,40.4292439,-79.9422553,84,Greenfield,37
23947,104681183,40.4190327,-79.9260519,84,Squirrel Hill South,77
23948,1685862170,40.4193356,-79.9266804,84,Squirrel Hill South,77
23949,104681174,40.4195366,-79.9260699,84,Squirrel Hill South,77
23968,686532549,40.425446,-79.9077782,84,Squirrel Hill South,77
23969,686532415,40.4256065,-79.9046923,84,Swisshelm Park,82
24381,693129121,40.4069241,-79.9432138,84,Hazelwood,39
24382,104626231,40.4067516,-79.9453005,84,Hazelwood,39
24383,312821874,40.4292955,-79.9589126,84,Hazelwood,39
25025,5320857562,40.4290056,-79.9396627,84,Greenfield,37
25056,1435516816,40.4188768,-79.9488649,84,Hazelwood,39
25249,1256617321,40.4162434,-79.9255627,84,Squirrel Hill South,77
25250,1256617229,40.4173429,-79.925912,84,Squirrel Hill South,77
25251,312821873,40.427496,-79.9620438,84,South Side Flats,72
25263,2009679709,40.4340529,-79.9652758,84,South Oakland,70
25264,5317313800,40.4335685,-79.9656298,84,South Oakland,70
25265,5320858428,40.432183,-79.9627166,84,South Oakland,70
25266,5320858455,40.4327678,-79.9622707,84,South Oakland,70
25267,1687149861,40.4343998,-79.9690767,84,South Oakland,70
25393,104516018,40.4176549,-79.9426427,84,Hazelwood,39
25394,104589267,40.4173652,-79.9425065,84,Hazelwood,39
26071,104692473,40.4226904,-79.929996,84,Greenfield,37
26072,105974736,40.4249776,-79.9280852,84,Greenfield,37
26073,3117687719,40.4259143,-79.953774,84,Hazelwood,39
26119,2712250371,40.4261647,-79.9313074,84,Greenfield,37
26120,104944315,40.4196826,-79.9281849,84,Greenfield,37
26121,2712374940,40.4292144,-79.939522,84,Greenfield,37
26122,2713449368,40.4134152,-79.9335659,84,Hazelwood,39
26123,2713460287,40.4135699,-79.9333301,84,Hazelwood,39
26124,104680959,40.4270685,-79.9488789,84,Greenfield,37
26125,104922116,40.4231818,-79.9474074,84,Greenfield,37
26126,2715045132,40.4259186,-79.9502537,84,Greenfield,37
26145,104867383,40.4188464,-79.941032,84,Hazelwood,39
26146,104867396,40.4189051,-79.9402785,84,Hazelwood,39
26147,3416893767,40.4188753,-79.9436148,84,Hazelwood,39
26148,105802028,40.4253063,-79.9438219,84,Greenfield,37
26163,5320855570,40.4273332,-79.938558,84,Greenfield,37
26166,105210134,40.4255308,-79.9424586,84,Greenfield,37
26167,104565858,40.4191132,-79.9380198,84,Hazelwood,39
26168,104565878,40.4176163,-79.9390479,84,Hazelwood,39
26169,2755750294,40.4200569,-79.9363771,84,Greenfield,37
26170,105801966,40.4211635,-79.9295926,84,Greenfield,37
26171,2755750292,40.4197722,-79.9403933,84,Greenfield,37
26187,104994228,40.4205597,-79.9294165,84,Greenfield,37
26188,105801884,40.4258742,-79.9384142,84,Greenfield,37
26189,105801918,40.4239436,-79.9327072,84,Greenfield,37
26258,104681194,40.4155058,-79.9232457,84,Squirrel Hill South,77
26381,105080808,40.4264756,-79.9419668,84,Greenfield,37
26382,104638363,40.4268548,-79.9403994,84,Greenfield,37
26394,104638375,40.4261094,-79.9400819,84,Greenfield,37
26399,3114269369,40.4199576,-79.9456749,84,Hazelwood,39
26400,3114269377,40.4247049,-79.9474313,84,Greenfield,37
26405,104764010,40.4149837,-79.9446145,84,Hazelwood,39
26406,1436076191,40.4113968,-79.9453006,84,Hazelwood,39
26407,1685862790,40.4299742,-79.9577602,84,South Oakland,70
26411,104503616,40.4044124,-79.9437911,84,Hazelwood,39
26429,2712094956,40.4239868,-79.9498777,84,Hazelwood,39
26451,105080830,40.4257262,-79.9416602,84,Greenfield,37
26488,5134224129,40.4273987,-79.9551493,84,South Oakland,70
26605,107628195,40.4072622,-79.9365901,84,Hazelwood,39
26610,104796519,40.4151316,-79.9441436,84,Hazelwood,39
26611,2713449365,40.4132824,-79.934613,84,Hazelwood,39
26612,2713449369,40.4131421,-79.933581,84,Hazelwood,39
26625,3878742397,40.4250353,-79.9530929,84,Hazelwood,39
26644,104736566,40.411945,-79.9312038,84,Hazelwood,39
26645,104796529,40.4147483,-79.9454057,84,Hazelwood,39
26747,3564516500,40.4258666,-79.9509224,84,Greenfield,37
27227,105726397,40.4273135,-79.942693,84,Greenfield,37
27528,4632547957,40.4195275,-79.9459796,84,Hazelwood,39
258,104362823,40.4941426,-80.0078072,85,Summer Hill,81
259,1384159282,40.4945996,-80.0072015,85,Summer Hill,81
758,4791807056,40.4883669,-80.0185525,85,Perry North,61
759,3567193885,40.4876369,-80.016736,85,Perry North,61
760,104527330,40.4876103,-80.0162462,85,Perry North,61
950,104536384,40.488501,-80.0235918,85,Perry North,61
951,104536390,40.4899605,-80.0229713,85,Perry North,61
952,104536403,40.4902729,-80.0228256,85,Perry North,61
953,104536413,40.4903342,-80.0228003,85,Perry North,61
954,5010207765,40.4917625,-80.0221825,85,Perry North,61
955,5010207755,40.4927566,-80.0217675,85,Perry North,61
956,104536464,40.4931334,-80.0209029,85,Perry North,61
1377,104560337,40.4927791,-80.0244986,85,Perry North,61
1378,104560355,40.4935178,-80.0265517,85,Perry North,61
1386,5166482804,40.4989359,-80.0122791,85,Summer Hill,81
1698,104578212,40.4981768,-80.0175101,85,Summer Hill,81
1699,104578238,40.4979938,-80.0154035,85,Summer Hill,81
1700,104578249,40.4976001,-80.0146483,85,Summer Hill,81
2747,104631685,40.4903461,-80.0247976,85,Perry North,61
4644,104735799,40.4900018,-80.0157012,85,Perry North,61
4645,104735816,40.4907662,-80.0155784,85,Perry North,61
4866,104763929,40.4964797,-80.0090345,85,Summer Hill,81
5338,104790370,40.4919284,-80.0228319,85,Perry North,61
5339,104790402,40.4910543,-80.023197,85,Perry North,61
6415,104855334,40.4879452,-80.0136675,85,Perry North,61
6416,104642538,40.48874,-80.0135586,85,Perry North,61
6731,104881247,40.4908311,-80.0239537,85,Perry North,61
6732,104881259,40.4911964,-80.0247805,85,Perry North,61
7017,104899805,40.4973799,-80.0178216,85,Summer Hill,81
7018,104899829,40.4989594,-80.0172277,85,Summer Hill,81
7122,5166483548,40.4922746,-80.0111663,85,Perry North,61
7524,104927334,40.4922845,-80.0157924,85,Perry North,61
7525,104927320,40.4923358,-80.016788,85,Perry North,61
7528,104927490,40.4945945,-80.0171966,85,Perry North,61
7529,104927475,40.4937187,-80.0170383,85,Perry North,61
7530,104927445,40.4915775,-80.0166508,85,Perry North,61
7531,104927440,40.4908463,-80.0165205,85,Perry North,61
9665,5010208073,40.4867962,-80.0162463,85,Perry North,61
9814,5010208060,40.4874641,-80.0162621,85,Perry North,61
9815,5010208045,40.4878117,-80.0119843,85,Perry North,61
10254,105088838,40.4954186,-80.0261954,85,Perry North,61
10261,105089013,40.4950886,-80.026045,85,Perry North,61
10262,105089002,40.4946906,-80.0259045,85,Perry North,61
10967,5010208074,40.4863321,-80.0117543,85,Perry North,61
10994,454965754,40.4971112,-80.017924,85,Perry North,61
11526,104920542,40.4884779,-80.0264639,85,Perry North,61
11528,105178075,40.4946111,-80.026336,85,Perry North,61
12950,2501737501,40.4877516,-80.0193205,85,Perry North,61
12951,105729008,40.4889653,-80.0178055,85,Perry North,61
13165,105137569,40.4969575,-80.0152101,85,Perry North,61
13848,5010208078,40.4861201,-80.0160087,85,Perry North,61
13849,105729003,40.4872745,-80.0162826,85,Perry North,61
14629,105773260,40.4919392,-80.0270832,85,Perry North,61
14630,105773266,40.4922375,-80.026431,85,Perry North,61
14912,105137577,40.4967384,-80.0147255,85,Summer Hill,81
14913,105800201,40.4977742,-80.0138386,85,Summer Hill,81
15168,105816307,40.4971228,-80.0100859,85,Summer Hill,81
15169,105816321,40.4982344,-80.0101035,85,Summer Hill,81
15185,5010207796,40.4902499,-80.0185375,85,Perry North,61
15186,105817007,40.4910535,-80.0189569,85,Perry North,61
15187,105817028,40.4924005,-80.0204934,85,Perry North,61
15188,5010207505,40.493671,-80.0211264,85,Perry North,61
15189,5010207732,40.4944362,-80.0211528,85,Perry North,61
15450,5166483071,40.496755,-80.0112515,85,Summer Hill,81
15451,703050883,40.4980966,-80.0112837,85,Summer Hill,81
15452,703050906,40.4983345,-80.0112203,85,Summer Hill,81
15453,105836392,40.500187,-80.0113591,85,Summer Hill,81
15995,5010207806,40.4895349,-80.0183669,85,Perry North,61
16290,105898739,40.4920137,-80.0233806,85,Perry North,61
17590,104385901,40.4955429,-80.0196213,85,Perry North,61
17710,105997026,40.4881983,-80.0230579,85,Perry North,61
17711,105997034,40.4887824,-80.0240063,85,Perry North,61
17712,105997041,40.4889524,-80.0243658,85,Perry North,61
17796,106002877,40.490577,-80.0252564,85,Perry North,61
17974,106015653,40.4937109,-80.0175547,85,Perry North,61
18511,106048156,40.4930138,-80.0267376,85,Perry North,61
18758,2515581400,40.4917924,-80.0262939,85,Perry North,61
19019,5010207776,40.4911069,-80.0198636,85,Perry North,61
19020,106090438,40.4905146,-80.0126196,85,Perry North,61
19090,5166483106,40.4971619,-80.0156115,85,Perry North,61
19091,106096486,40.4985847,-80.0148669,85,Summer Hill,81
19621,106314957,40.4912822,-80.0264611,85,Perry North,61
19760,106326404,40.4921745,-80.0253333,85,Perry North,61
20053,104642528,40.4884726,-80.010452,85,Perry North,61
20054,5166483565,40.4894019,-80.0105014,85,Perry North,61
20661,105728929,40.4963925,-80.0199904,85,Perry North,61
20717,5010207771,40.4900716,-80.022081,85,Perry North,61
20769,105929255,40.4863901,-80.0105904,85,Perry North,61
21254,107561668,40.4936866,-80.0205194,85,Perry North,61
21255,107561689,40.4924099,-80.0198477,85,Perry North,61
21259,3646961382,40.4922545,-80.0182405,85,Perry North,61
21309,4791807053,40.4943834,-80.0166829,85,Perry North,61
21310,107569451,40.4937215,-80.0165465,85,Perry North,61
21838,5010206381,40.489797,-80.0133607,85,Perry North,61
21857,107635912,40.4896175,-80.0275933,85,Brighton Heights,13
21965,107649740,40.4901195,-80.023404,85,Perry North,61
22068,107596964,40.4937244,-80.0160517,85,Perry North,61
22069,107657744,40.4945475,-80.0161859,85,Perry North,61
22111,105030387,40.4939274,-80.0254289,85,Perry North,61
22619,106348685,40.4905622,-80.0106137,85,Summer Hill,81
22619,106348685,40.4905622,-80.0106137,85,Perry North,61
22678,3637873841,40.5006219,-80.0109402,85,Summer Hill,81
22771,5166482820,40.4974307,-80.0134606,85,Summer Hill,81
22772,5166483290,40.4980217,-80.0135405,85,Summer Hill,81
23148,5166482791,40.497827,-80.0130861,85,Summer Hill,81
23150,5166483543,40.4930232,-80.0113722,85,Summer Hill,81
23150,5166483543,40.4930232,-80.0113722,85,Perry North,61
23446,106128243,40.4965415,-80.0142901,85,Perry North,61
23447,5166483067,40.4966418,-80.0128532,85,Perry North,61
23448,1384159581,40.4960187,-80.0076123,85,Summer Hill,81
23449,1384159650,40.4962822,-80.0078257,85,Summer Hill,81
23450,5010207741,40.4937286,-80.0221337,85,Perry North,61
23760,5166483291,40.4983518,-80.0133669,85,Summer Hill,81
23761,5166483461,40.4981684,-80.0129518,85,Summer Hill,81
23763,686151096,40.4978977,-80.0128823,85,Summer Hill,81
23764,686151135,40.4977263,-80.0128346,85,Summer Hill,81
23766,5166483149,40.4979988,-80.012795,85,Summer Hill,81
23767,5166483148,40.4982837,-80.0128605,85,Summer Hill,81
23770,5010207485,40.4971133,-80.0199428,85,Perry North,61
23772,686151365,40.4967529,-80.0122101,85,Summer Hill,81
23773,5166483254,40.4955747,-80.0120739,85,Summer Hill,81
23773,5166483254,40.4955747,-80.0120739,85,Perry North,61
23774,686151390,40.4937519,-80.0111122,85,Summer Hill,81
23774,686151390,40.4937519,-80.0111122,85,Perry North,61
23775,1384159627,40.4961426,-80.0082056,85,Summer Hill,81
23776,686151468,40.4932033,-80.0109592,85,Summer Hill,81
23776,686151468,40.4932033,-80.0109592,85,Perry North,61
23777,686151475,40.4918214,-80.0103249,85,Summer Hill,81
23777,686151475,40.4918214,-80.0103249,85,Perry North,61
23778,686151505,40.4947046,-80.0128529,85,Perry North,61
23779,686151525,40.4948596,-80.0129494,85,Perry North,61
23780,686151539,40.4932951,-80.0108841,85,Summer Hill,81
23780,686151539,40.4932951,-80.0108841,85,Perry North,61
23781,5166483233,40.4960651,-80.0122212,85,Summer Hill,81
23782,686151614,40.4916429,-80.0101197,85,Summer Hill,81
23783,686151708,40.4919155,-80.0095526,85,Summer Hill,81
23784,5166483523,40.4941765,-80.0099717,85,Summer Hill,81
23785,686151718,40.4956076,-80.0125703,85,Perry North,61
23786,686151890,40.4882179,-80.0095323,85,Summer Hill,81
23786,686151890,40.4882179,-80.0095323,85,Perry North,61
23787,1133475913,40.485373,-80.0094547,85,Summer Hill,81
23787,1133475913,40.485373,-80.0094547,85,Perry North,61
23789,686151904,40.4832723,-80.0085556,85,Perry North,61
23798,686151996,40.4826262,-80.0077164,85,Northview Heights,58
23801,3782044144,40.4935248,-80.0115275,85,Summer Hill,81
23801,3782044144,40.4935248,-80.0115275,85,Perry North,61
23803,686152515,40.4950085,-80.0128824,85,Perry North,61
23804,5166483534,40.493785,-80.0109916,85,Summer Hill,81
23804,5166483534,40.493785,-80.0109916,85,Perry North,61
23810,686151664,40.4686709,-80.0022104,85,Spring Hill-City View,75
24664,5166483571,40.4869454,-80.0098325,85,Summer Hill,81
24664,5166483571,40.4869454,-80.0098325,85,Perry North,61
24665,836055544,40.4868291,-80.0101972,85,Perry North,61
24825,1133476060,40.4851954,-80.011937,85,Perry North,61
24826,1133475923,40.4855681,-80.0118012,85,Perry North,61
24827,5166483578,40.4863145,-80.009705,85,Summer Hill,81
24827,5166483578,40.4863145,-80.009705,85,Perry North,61
24828,1133475926,40.4852873,-80.0095606,85,Perry North,61
24829,106002253,40.4852929,-80.009441,85,Summer Hill,81
24829,106002253,40.4852929,-80.009441,85,Perry North,61
24830,1133475945,40.4852231,-80.0106693,85,Perry North,61
24831,1133475935,40.4848667,-80.0099989,85,Perry North,61
25053,1384159649,40.4962589,-80.0078281,85,Summer Hill,81
25054,105137653,40.4960366,-80.0078669,85,Summer Hill,81
26239,5010207473,40.4961443,-80.0200648,85,Perry North,61
26468,107743210,40.4914941,-80.0157589,85,Perry North,61
26752,3567193889,40.4879688,-80.0175743,85,Perry North,61
26907,2515581446,40.4937353,-80.0193197,85,Perry North,61
26908,107596968,40.4937728,-80.0141803,85,Perry North,61
27090,5166483078,40.4967658,-80.0121216,85,Summer Hill,81
27564,5010207768,40.4921287,-80.0211585,85,Perry North,61
27664,3782044067,40.4915854,-80.0214485,85,Perry North,61
27665,104642519,40.4884461,-80.0101451,85,Summer Hill,81
27665,104642519,40.4884461,-80.0101451,85,Perry North,61
27730,5166483462,40.4934377,-80.0118354,85,Perry North,61
213,107685543,40.4399475,-79.9308005,86,Squirrel Hill North,76
214,105982467,40.4389093,-79.9307545,86,Squirrel Hill North,76
215,4408454718,40.4378517,-79.9307258,86,Squirrel Hill North,76
251,104361652,40.4468267,-79.9400875,86,Squirrel Hill North,76
252,104361659,40.4467875,-79.9406626,86,Squirrel Hill North,76
323,104383352,40.4444714,-79.9419585,86,Squirrel Hill North,76
324,106087409,40.4460027,-79.9422545,86,Squirrel Hill North,76
352,393581161,40.4552225,-79.9199224,86,Shadyside,68
353,393581160,40.4549821,-79.9189443,86,Shadyside,68
354,104396732,40.4465198,-79.9373125,86,Squirrel Hill North,76
500,104472678,40.4465608,-79.9374519,86,Squirrel Hill North,76
626,104500670,40.4470794,-79.8996262,86,Point Breeze,63
708,104523048,40.4441918,-79.9352769,86,Squirrel Hill North,76
709,104523055,40.4440135,-79.9355861,86,Squirrel Hill North,76
710,104523061,40.4437833,-79.9363249,86,Squirrel Hill North,76
735,104524752,40.4448637,-79.936641,86,Squirrel Hill North,76
736,104439711,40.4458875,-79.9362049,86,Squirrel Hill North,76
774,104527838,40.4456878,-79.9391116,86,Squirrel Hill North,76
775,104527844,40.4455459,-79.9378968,86,Squirrel Hill North,76
847,104531999,40.4494191,-79.9070488,86,Point Breeze,63
848,104532011,40.4496709,-79.9078327,86,Point Breeze,63
1010,104538887,40.4478,-79.9372958,86,Shadyside,68
1011,104538894,40.4475311,-79.9363817,86,Squirrel Hill North,76
1012,104538910,40.4472435,-79.9353562,86,Squirrel Hill North,76
1013,104538920,40.4465951,-79.9333653,86,Squirrel Hill North,76
1014,104538933,40.4456313,-79.9312021,86,Squirrel Hill North,76
1173,104548544,40.4517299,-79.9127297,86,Point Breeze,63
1174,104548555,40.4510819,-79.9117698,86,Point Breeze,63
1355,104558171,40.4513474,-79.9092616,86,Point Breeze,63
1356,104558182,40.4507755,-79.9098246,86,Point Breeze,63
1573,2967173524,40.455067,-79.918232,86,Shadyside,68
1574,104569245,40.4548319,-79.9184723,86,Shadyside,68
1575,104569255,40.4544988,-79.9185495,86,Shadyside,68
1678,104576251,40.4503049,-79.920531,86,Point Breeze,63
1679,104576261,40.450117,-79.9196631,86,Point Breeze,63
1786,104583190,40.4439138,-79.9388213,86,Squirrel Hill North,76
1787,104583203,40.4446124,-79.9372036,86,Squirrel Hill North,76
1788,2522970650,40.4452736,-79.9355973,86,Squirrel Hill North,76
1789,104583238,40.4453377,-79.9349006,86,Squirrel Hill North,76
1790,104583248,40.4454557,-79.9332622,86,Squirrel Hill North,76
1837,104585558,40.4513099,-79.9409496,86,Shadyside,68
1838,104585569,40.45028,-79.9403313,86,Shadyside,68
1839,104585578,40.4496356,-79.9399518,86,Shadyside,68
1840,104585589,40.4492452,-79.9397301,86,Shadyside,68
1841,104585625,40.4485664,-79.9393302,86,Shadyside,68
1842,104585657,40.4476893,-79.9388282,86,Squirrel Hill North,76
1850,104586430,40.4320246,-79.9326602,86,Squirrel Hill South,77
1851,104250917,40.4329874,-79.930534,86,Squirrel Hill South,77
1861,104586943,40.4516051,-79.9098763,86,Point Breeze,63
1862,104586947,40.4510673,-79.9084869,86,Point Breeze,63
2001,4574047755,40.4557583,-79.9105339,86,Point Breeze North,64
2051,104597004,40.4468648,-79.9390481,86,Squirrel Hill North,76
2165,104602753,40.4320977,-79.9350722,86,Squirrel Hill South,77
2166,1383428032,40.4319726,-79.9330552,86,Squirrel Hill South,77
2245,104608788,40.4554312,-79.9303825,86,Shadyside,68
2462,104618312,40.4480151,-79.928505,86,Squirrel Hill North,76
2463,104618323,40.4482255,-79.9279392,86,Squirrel Hill North,76
2464,104618443,40.4518834,-79.9392365,86,Shadyside,68
2465,104618448,40.4531239,-79.939932,86,Shadyside,68
3178,104652781,40.4480963,-79.9020945,86,Point Breeze,63
3179,104652791,40.4484698,-79.9031452,86,Point Breeze,63
3341,3887048942,40.4591537,-79.9219803,86,Shadyside,68
3342,4735362031,40.4590297,-79.9216371,86,Shadyside,68
3348,104662349,40.4342854,-79.9121171,86,Squirrel Hill South,77
3447,104668604,40.4497956,-79.9207392,86,Point Breeze,63
3448,104668640,40.4513906,-79.9217455,86,Squirrel Hill North,76
3500,2766492986,40.4360505,-79.9463909,86,Squirrel Hill South,77
3501,2766492989,40.4362084,-79.9463787,86,Squirrel Hill South,77
3502,686488758,40.4363134,-79.9464478,86,Squirrel Hill South,77
3503,1454927306,40.4360321,-79.9462043,86,Squirrel Hill South,77
3576,104674929,40.4454168,-79.9294755,86,Squirrel Hill North,76
3762,104683076,40.4401478,-79.9422539,86,Squirrel Hill South,77
3763,104683082,40.4404288,-79.942126,86,Squirrel Hill North,76
3913,104692909,40.4435532,-79.9353004,86,Squirrel Hill North,76
3914,104692913,40.4438223,-79.9346619,86,Squirrel Hill North,76
3915,104692920,40.4442524,-79.933552,86,Squirrel Hill North,76
3916,104692930,40.4445877,-79.9323987,86,Squirrel Hill North,76
3917,104692938,40.4451645,-79.9304136,86,Squirrel Hill North,76
3918,104538938,40.4451973,-79.9302637,86,Squirrel Hill North,76
3919,104692946,40.4457037,-79.9284569,86,Squirrel Hill North,76
3920,104692958,40.44607,-79.9272439,86,Squirrel Hill North,76
3921,104692965,40.4464933,-79.9257448,86,Squirrel Hill North,76
3922,104692975,40.446697,-79.9250552,86,Squirrel Hill North,76
4416,104719293,40.4426408,-79.9294088,86,Squirrel Hill North,76
4417,104719355,40.4425873,-79.9286838,86,Squirrel Hill North,76
4475,104724184,40.4543253,-79.931236,86,Shadyside,68
4476,104724200,40.4547327,-79.9299701,86,Shadyside,68
4477,104724211,40.4554119,-79.9282707,86,Shadyside,68
4679,104737143,40.4315004,-79.9320949,86,Squirrel Hill South,77
4680,104737196,40.4314561,-79.93043,86,Squirrel Hill South,77
4886,104764407,40.4491881,-79.9013193,86,Point Breeze,63
4887,104764418,40.4500732,-79.9007027,86,Point Breeze North,64
5262,104787278,40.4572146,-79.9223857,86,Shadyside,68
5263,104787293,40.456334,-79.9193821,86,Shadyside,68
5264,104787343,40.4434408,-79.9317688,86,Squirrel Hill North,76
5349,104792008,40.4519671,-79.9447023,86,Shadyside,68
5350,104792013,40.4515721,-79.9445495,86,Shadyside,68
5846,104819292,40.439612,-79.9262992,86,Squirrel Hill North,76
5847,104819303,40.4402783,-79.9263786,86,Squirrel Hill North,76
5976,104830449,40.453641,-79.9239347,86,Shadyside,68
5977,104830443,40.4547147,-79.9244021,86,Shadyside,68
6047,104836312,40.4397215,-79.9348697,86,Squirrel Hill North,76
6048,104836324,40.4404022,-79.9327476,86,Squirrel Hill North,76
6248,104844864,40.4531442,-79.9099048,86,Point Breeze North,64
6249,104844868,40.4523518,-79.9075447,86,Point Breeze North,64
6250,104844872,40.4515517,-79.9051794,86,Point Breeze North,64
6251,104844878,40.4509636,-79.9034119,86,Point Breeze North,64
6439,104857358,40.4376995,-79.9340787,86,Squirrel Hill South,77
6440,104857368,40.4370074,-79.9339051,86,Squirrel Hill South,77
6441,104857381,40.4356155,-79.9335577,86,Squirrel Hill South,77
6689,104877623,40.4546491,-79.920824,86,Shadyside,68
6690,104877634,40.4542637,-79.9207468,86,Shadyside,68
6810,104500465,40.4534528,-79.913188,86,Point Breeze,63
7151,3887055266,40.4597528,-79.9207035,86,East Liberty,29
7152,4735362034,40.4593189,-79.9217058,86,Shadyside,68
7578,104931497,40.4529128,-79.93834,86,Shadyside,68
7579,104931517,40.4522985,-79.9380125,86,Shadyside,68
7655,104935003,40.4555373,-79.9192362,86,Shadyside,68
7832,104946779,40.4545367,-79.9264682,86,Shadyside,68
7833,104946772,40.4571667,-79.9263188,86,Shadyside,68
7834,105026900,40.458612,-79.9262708,86,Shadyside,68
7881,104949802,40.4427173,-79.9340311,86,Squirrel Hill North,76
7882,104949814,40.4413052,-79.9332475,86,Squirrel Hill North,76
7883,104949824,40.4394792,-79.9322551,86,Squirrel Hill North,76
7892,104250998,40.4322702,-79.9305024,86,Squirrel Hill South,77
7945,330232259,40.453161,-79.9358769,86,Shadyside,68
7946,104957486,40.4538053,-79.9362529,86,Shadyside,68
7960,104966753,40.4471477,-79.9311578,86,Squirrel Hill North,76
7961,104966761,40.447585,-79.9296213,86,Squirrel Hill North,76
7973,104967322,40.4541209,-79.90628,86,Point Breeze North,64
7974,2967149779,40.4549537,-79.9082666,86,Point Breeze North,64
7975,104967362,40.4525349,-79.901672,86,Point Breeze North,64
7976,104713681,40.4518094,-79.8994634,86,Point Breeze North,64
7977,3590458778,40.4512881,-79.8979288,86,Point Breeze North,64
7982,104967453,40.4489895,-79.9238819,86,Squirrel Hill North,76
7983,104967506,40.4512103,-79.9223992,86,Squirrel Hill North,76
8149,4203058163,40.4489197,-79.9138362,86,Point Breeze,63
8150,104976649,40.4488503,-79.9137829,86,Point Breeze,63
8151,104976658,40.4484477,-79.9126356,86,Point Breeze,63
8152,2002891142,40.4482285,-79.9119761,86,Point Breeze,63
8153,104976669,40.4481595,-79.9117557,86,Point Breeze,63
8156,104976734,40.4478535,-79.9107953,86,Point Breeze,63
8157,104976738,40.4475354,-79.9098742,86,Point Breeze,63
8158,104976750,40.4470041,-79.908266,86,Point Breeze,63
8159,104976761,40.4467015,-79.9073117,86,Point Breeze,63
8160,104976776,40.4462409,-79.9059509,86,Point Breeze,63
8302,104982239,40.4537674,-79.9142801,86,Point Breeze,63
8303,104982244,40.4519376,-79.9138107,86,Point Breeze,63
8304,104982249,40.4506621,-79.9135079,86,Point Breeze,63
8711,105005623,40.4590469,-79.924373,86,Shadyside,68
8712,105005629,40.457257,-79.9246349,86,Shadyside,68
8823,924785125,40.444352,-79.9412794,86,Squirrel Hill North,76
8839,105014121,40.4502041,-79.928424,86,Squirrel Hill North,76
9089,105026703,40.4508867,-79.9430243,86,Shadyside,68
9090,105026714,40.4510885,-79.9420411,86,Shadyside,68
9091,105026724,40.4516602,-79.9399079,86,Shadyside,68
9092,105026733,40.4520368,-79.9387909,86,Shadyside,68
9093,105026748,40.4520933,-79.938624,86,Shadyside,68
9094,105026764,40.4523772,-79.9377775,86,Shadyside,68
9095,104547797,40.4527364,-79.9367204,86,Shadyside,68
9096,105026777,40.4531102,-79.9359648,86,Shadyside,68
9097,105026794,40.453468,-79.935173,86,Shadyside,68
9098,105026805,40.453668,-79.934773,86,Shadyside,68
