id,osm_node_id,lat,lon,osm_label,neighborhood
12709,105255619,40.5280799,-79.9551306,,
12710,105255624,40.529454,-79.9542132,,
12711,105255645,40.5228939,-79.9603377,,
12712,842918345,40.5246516,-79.9571751,,
12713,105023459,40.5246401,-79.9571053,,
12714,105255658,40.5248073,-79.9559734,,
12715,105255675,40.4713942,-79.9258734,,Highland Park
12716,105255682,40.4726424,-79.9251285,,Highland Park
12717,105008186,40.4768012,-79.9226116,,Highland Park
12718,105256158,40.3615189,-80.0454424,,
12719,105256167,40.3622723,-80.0430785,,
12720,105256189,40.3647125,-80.0398813,,
12721,105256200,40.3654019,-80.0388063,,
12722,105256211,40.3657956,-80.038191,,
12723,105256215,40.3663044,-80.0374029,,
12724,105256273,40.3685685,-80.0368748,,
12725,105256287,40.3640181,-80.0348831,,
12726,105256315,40.3611151,-80.0298608,,
12727,105256335,40.4132281,-79.846626,,
12728,687397039,40.4133625,-79.846042,,
12729,105256351,40.431034,-80.0644823,,
12730,105256470,40.4339334,-79.8503551,,
12731,104711122,40.513989,-79.8431993,,
12732,105256494,40.5138338,-79.8411354,,
12733,105256506,40.5134165,-79.8357235,,
12734,105256525,40.5133173,-79.8346076,,
12735,105256542,40.467035,-80.0817351,,
12736,3460670602,40.4673527,-80.0815427,,
12737,2450929263,40.5143401,-79.8483393,,
12738,2294905966,40.5142679,-79.8473428,,
12739,2294905963,40.5141988,-79.8463582,,
12740,105256698,40.5140188,-79.8435789,,
12741,105256778,40.3615067,-80.1132253,,
12742,105256782,40.3613282,-80.1124894,,
12743,105256939,40.3863673,-80.0188647,,
12744,105256948,40.387643,-80.0217383,,
12745,104775612,40.4798148,-79.9196377,,Highland Park
12746,105257023,40.3633557,-80.1124541,,
12747,105257213,40.4011301,-80.0893034,,
12748,105257480,40.4965649,-79.9194989,,
12749,105257558,40.3569886,-80.0298063,,
12750,105257605,40.4252179,-80.0690363,,Oakwood
12751,105257623,40.4658219,-80.0101735,,Perry South
12752,105257642,40.4663625,-80.0073176,,Perry South
